#Deviation	2.3947	2.6612
#Avg_STDev	5.548
#Diversity	3.021
#Entropy	0.032
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	35.485	21.543	23.340	35.795	26.213	24.607
2	35.489	21.576	22.551	36.030	26.856	24.233
3	35.733	22.016	23.215	36.064	27.013	24.166
4	35.705	21.956	23.428	36.058	27.007	25.456
5	35.848	22.270	23.676	36.016	26.817	24.472
6	36.032	22.544	24.374	36.095	27.160	24.441
7	35.967	22.414	24.309	36.005	26.853	25.029
8	35.939	22.404	24.309	35.975	26.621	24.321
9	35.964	22.393	24.379	36.049	26.946	24.391
10	35.935	22.445	24.777	35.995	26.804	25.087
11	36.053	22.562	24.777	36.116	27.265	25.099
12	35.964	22.481	26.180	35.901	26.422	24.321
13	36.013	22.511	25.217	36.036	26.907	25.330
14	35.960	22.459	26.256	35.993	26.744	24.813
15	35.960	22.423	25.253	35.978	26.683	24.618
16	35.943	22.457	25.692	35.951	26.594	24.693
17	35.915	22.405	24.934	35.929	26.485	25.256
18	35.939	22.456	24.957	35.921	26.551	24.472
19	35.952	22.483	26.226	35.924	26.511	24.431
20	35.959	22.458	25.429	35.973	26.691	25.293
21	35.946	22.454	26.149	35.928	26.479	24.544
22	35.939	22.440	25.315	35.923	26.482	24.846
23	35.918	22.433	24.409	35.923	26.464	23.924
24	35.920	22.443	24.777	35.903	26.443	24.118
25	35.845	22.311	24.221	35.904	26.405	25.293
26	35.824	22.237	23.525	35.876	26.270	25.040
27	35.797	22.186	24.788	35.868	26.256	23.670
28	35.793	22.190	24.050	35.848	26.165	24.272
29	35.791	22.169	24.616	35.847	26.176	24.682
30	35.776	22.150	23.833	35.822	26.016	23.997
31	35.777	22.164	23.859	35.836	26.146	24.361
32	35.784	22.176	23.815	35.811	26.113	23.687
33	35.760	22.131	24.712	35.780	25.968	23.888
34	35.775	22.172	25.545	35.776	25.922	23.470
35	35.767	22.139	25.638	35.771	25.944	24.371
36	35.920	26.824	25.192	35.686	25.832	23.569
37	35.911	26.808	25.049	35.677	25.798	23.577
38	35.900	26.679	25.302	35.737	25.988	24.252
39	35.905	26.788	25.014	35.732	25.908	23.747
40	35.906	26.729	24.922	35.751	26.050	24.410
41	35.917	26.747	25.156	35.739	26.010	23.817
42	35.852	26.503	24.428	35.742	26.061	23.951
43	35.875	26.596	25.352	35.721	25.945	24.617
44	35.900	26.643	24.933	35.706	25.902	23.643
45	35.892	26.739	24.990	35.677	25.739	23.940
46	35.866	26.529	25.154	35.688	25.817	23.958
47	35.876	26.673	24.498	35.669	25.768	23.575
48	35.874	26.658	24.720	35.647	25.654	23.736
49	35.836	26.417	24.581	35.653	25.689	23.516
50	35.824	26.420	24.237	35.626	25.687	23.483
51	35.819	26.353	24.345	35.631	25.590	23.426
52	35.804	26.339	24.560	35.634	25.635	23.540
53	35.810	26.255	24.217	35.603	25.559	23.434
54	35.791	26.310	24.686	35.586	25.487	23.182
55	35.787	26.225	24.496	35.593	25.466	23.062
56	35.781	26.195	24.527	35.537	25.263	23.313
57	35.762	26.156	24.206	35.522	25.224	22.754
58	35.768	26.191	24.245	35.500	25.252	22.951
59	35.732	26.064	24.177	35.479	25.140	22.658
60	35.725	25.988	23.731	35.517	25.302	22.844
61	35.743	26.039	24.373	35.490	25.096	22.739
62	35.694	25.836	23.862	35.381	24.865	22.414
63	35.696	25.888	24.025	35.306	24.587	22.094
64	35.683	25.910	24.263	35.419	24.961	22.497
65	35.694	25.901	23.870	35.467	25.062	22.609
66	35.677	25.854	23.860	35.447	25.009	22.122
67	35.602	25.540	23.509	35.405	24.896	22.489
68	35.586	25.486	23.533	35.433	24.952	22.594
69	35.634	25.679	24.251	35.406	24.824	22.661
70	35.643	25.773	23.616	35.406	24.893	22.373
71	35.631	25.693	23.565	35.356	24.757	22.285
72	35.634	25.656	23.930	35.385	24.856	22.514
73	35.595	25.495	23.876	35.368	24.786	22.321
74	35.599	25.548	24.133	35.314	24.676	22.089
75	35.579	25.471	23.274	35.333	24.719	22.371
76	35.601	25.560	23.407	35.301	24.551	21.840
77	35.600	25.570	23.202	35.288	24.577	22.165
78	35.560	25.452	23.545	35.279	24.515	22.244
79	35.539	25.380	23.645	35.278	24.521	22.249
80	35.527	25.297	23.201	35.268	24.549	22.128
81	35.551	25.391	23.462	35.253	24.474	21.860
82	35.542	25.356	23.437	35.272	24.591	21.945
83	35.508	25.318	23.308	35.243	24.473	21.881
84	35.487	25.196	23.055	35.133	24.155	21.308
85	35.468	25.139	23.092	35.216	24.391	21.823
86	35.423	25.033	22.516	35.174	24.279	21.599
87	35.450	25.089	22.835	34.956	23.545	20.758
88	35.465	25.128	23.234	35.063	23.877	21.212
89	35.433	25.036	22.799	35.147	24.194	21.656
90	35.449	25.103	22.627	35.063	23.999	21.309
91	35.410	24.995	22.926	35.079	24.049	21.569
92	35.354	24.777	22.251	35.092	24.059	21.568
93	35.311	24.679	22.453	35.118	24.094	21.184
94	35.353	24.841	22.916	35.122	24.101	21.316
95	35.365	24.872	22.355	35.082	24.098	21.524
96	35.345	24.827	22.582	35.024	23.906	21.034
97	35.317	24.689	22.404	35.043	23.955	21.085
98	35.294	24.697	22.722	35.033	23.948	21.117
99	35.334	24.763	22.227	35.022	23.916	20.795
100	35.281	24.621	22.227	35.043	23.967	21.183
101	35.258	24.576	21.975	34.971	23.790	20.720
102	35.263	24.556	22.171	34.940	23.719	20.603
103	35.248	24.564	22.121	34.910	23.652	20.432
104	35.277	24.605	22.260	34.955	23.794	20.639
105	35.257	24.565	22.071	34.926	23.668	20.579
106	35.258	24.531	22.088	34.873	23.580	20.680
107	35.158	24.269	21.507	34.850	23.505	20.481
108	35.180	24.390	21.490	34.832	23.523	20.459
109	35.195	24.346	21.858	34.698	23.211	19.944
110	35.198	24.401	21.573	34.759	23.306	20.156
111	35.150	24.298	21.594	34.837	23.491	20.384
112	35.116	24.167	21.582	34.764	23.337	20.209
113	35.130	24.228	21.430	34.524	22.891	19.718
114	35.090	24.090	21.337	34.520	22.883	19.570
115	35.083	24.092	21.058	34.737	23.300	20.113
116	35.094	24.128	21.201	34.745	23.258	20.385
117	35.058	24.043	21.298	34.717	23.257	20.046
118	34.930	23.781	21.050	34.703	23.230	19.894
119	34.886	23.622	20.476	34.670	23.171	19.737
120	35.011	23.931	21.038	34.641	23.103	19.674
121	35.055	23.994	20.963	34.628	23.063	19.687
122	34.991	23.876	20.898	34.581	22.987	19.584
123	34.999	23.854	20.611	34.530	22.913	19.464
124	35.000	23.920	20.722	34.476	22.813	19.293
125	34.933	23.784	20.703	34.523	22.875	19.521
126	34.956	23.851	20.925	34.544	22.886	19.486
127	34.875	23.633	20.623	34.465	22.778	19.168
128	34.870	23.614	20.504	34.473	22.761	19.259
129	34.851	23.558	20.416	34.426	22.705	19.092
130	34.823	23.530	20.531	34.298	22.457	18.863
131	34.703	23.295	20.118	34.366	22.593	18.942
132	34.665	23.206	20.129	34.419	22.694	19.184
133	34.616	23.056	20.166	34.381	22.615	19.034
134	34.650	23.127	20.111	34.312	22.501	19.041
135	34.740	23.327	20.171	34.150	22.217	18.601
136	34.740	23.351	20.231	34.233	22.337	18.872
137	34.700	23.249	20.121	34.222	22.343	18.690
138	34.674	23.211	19.962	33.981	21.931	17.994
139	34.655	23.180	19.902	34.020	21.960	18.094
140	34.587	23.030	19.915	34.056	22.060	18.153
141	34.576	23.013	19.683	34.118	22.145	18.351
142	34.543	22.940	19.804	34.132	22.140	18.547
143	34.373	22.606	19.162	34.103	22.101	18.129
144	34.289	22.471	19.021	34.056	22.036	18.091
145	34.455	22.789	19.377	34.123	22.147	18.337
146	34.523	22.907	19.682	34.062	22.109	18.122
147	34.504	22.854	19.826	34.115	22.166	18.278
148	34.492	22.855	19.646	34.078	22.116	18.195
149	34.446	22.756	19.283	34.028	22.024	18.248
150	34.418	22.704	18.987	33.955	21.852	17.766
151	33.855	21.777	16.742	33.329	21.018	15.148
