#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99625	0.00347	0.00000	0.00000	0.00028	0.00000	0.99638	0.00361	0.00000	0.00000	0.00000	0.00001
2	0.99513	0.00468	0.00000	0.00000	0.00019	0.00000	0.99616	0.00383	0.00000	0.00000	0.00000	0.00001
3	0.99606	0.00387	0.00000	0.00002	0.00005	0.00000	0.99598	0.00401	0.00000	0.00001	0.00000	0.00001
4	0.99612	0.00376	0.00000	0.00002	0.00010	0.00000	0.99652	0.00344	0.00000	0.00003	0.00000	0.00001
5	0.99654	0.00340	0.00002	0.00006	0.00000	0.00000	0.99506	0.00486	0.00001	0.00008	0.00000	0.00001
6	0.99700	0.00293	0.00002	0.00005	0.00003	0.00000	0.99593	0.00400	0.00003	0.00006	0.00000	0.00001
7	0.99716	0.00277	0.00003	0.00008	0.00000	0.00000	0.99662	0.00328	0.00006	0.00009	0.00000	0.00001
8	0.99700	0.00285	0.00003	0.00015	0.00000	0.00000	0.99641	0.00344	0.00004	0.00014	0.00000	0.00001
9	0.99680	0.00301	0.00003	0.00019	0.00000	0.00000	0.99619	0.00361	0.00004	0.00019	0.00000	0.00001
10	0.99688	0.00289	0.00006	0.00023	0.00000	0.00000	0.99706	0.00274	0.00012	0.00019	0.00000	0.00001
11	0.99700	0.00284	0.00007	0.00017	0.00000	0.00000	0.99652	0.00325	0.00007	0.00023	0.00000	0.00001
12	0.99835	0.00150	0.00007	0.00015	0.00000	0.00000	0.99636	0.00345	0.00007	0.00018	0.00000	0.00001
13	0.99771	0.00218	0.00006	0.00011	0.00000	0.00000	0.99717	0.00264	0.00003	0.00018	0.00000	0.00001
14	0.99796	0.00184	0.00009	0.00020	0.00000	0.00000	0.99682	0.00302	0.00006	0.00015	0.00000	0.00001
15	0.99775	0.00204	0.00008	0.00022	0.00000	0.00000	0.99656	0.00321	0.00003	0.00022	0.00000	0.00001
16	0.99816	0.00163	0.00004	0.00022	0.00000	0.00000	0.99637	0.00340	0.00004	0.00022	0.00000	0.00001
17	0.99715	0.00262	0.00003	0.00023	0.00000	0.00000	0.99655	0.00325	0.00004	0.00019	0.00000	0.00001
18	0.99748	0.00228	0.00006	0.00024	0.00000	0.00000	0.99672	0.00313	0.00004	0.00014	0.00000	0.00001
19	0.99848	0.00126	0.00007	0.00026	0.00000	0.00000	0.99649	0.00337	0.00006	0.00013	0.00000	0.00001
20	0.99784	0.00194	0.00003	0.00022	0.00000	0.00000	0.99720	0.00264	0.00003	0.00016	0.00000	0.00001
21	0.99809	0.00174	0.00007	0.00018	0.00000	0.00000	0.99626	0.00356	0.00004	0.00018	0.00000	0.00001
22	0.99743	0.00234	0.00006	0.00023	0.00000	0.00000	0.99655	0.00328	0.00004	0.00017	0.00000	0.00001
23	0.99720	0.00255	0.00003	0.00025	0.00000	0.00000	0.99635	0.00351	0.00010	0.00014	0.00000	0.00000
24	0.99695	0.00275	0.00007	0.00030	0.00000	0.00000	0.99673	0.00315	0.00007	0.00012	0.00000	0.00000
25	0.99692	0.00286	0.00003	0.00022	0.00000	0.00000	0.99629	0.00356	0.00003	0.00015	0.00000	0.00000
26	0.99583	0.00394	0.00005	0.00023	0.00000	0.00000	0.99630	0.00354	0.00005	0.00016	0.00000	0.00000
27	0.99717	0.00263	0.00008	0.00020	0.00000	0.00000	0.99598	0.00383	0.00006	0.00018	0.00000	0.00000
28	0.99642	0.00336	0.00004	0.00022	0.00000	0.00000	0.99662	0.00316	0.00004	0.00022	0.00000	0.00000
29	0.99752	0.00234	0.00009	0.00013	0.00000	0.00000	0.99646	0.00335	0.00007	0.00018	0.00000	0.00000
30	0.99687	0.00300	0.00003	0.00013	0.00000	0.00000	0.99588	0.00392	0.00005	0.00020	0.00000	0.00000
31	0.99635	0.00348	0.00007	0.00018	0.00000	0.00000	0.99610	0.00363	0.00013	0.00027	0.00000	0.00000
32	0.99648	0.00338	0.00003	0.00014	0.00000	0.00000	0.99585	0.00395	0.00008	0.00020	0.00000	0.00000
33	0.99765	0.00220	0.00005	0.00015	0.00000	0.00000	0.99644	0.00333	0.00010	0.00023	0.00000	0.00000
34	0.99789	0.00187	0.00005	0.00024	0.00000	0.00000	0.99592	0.00385	0.00005	0.00023	0.00000	0.00000
35	0.99790	0.00184	0.00013	0.00027	0.00000	0.00000	0.99590	0.00382	0.00011	0.00028	0.00000	0.00000
36	0.99766	0.00216	0.00012	0.00018	0.00000	0.00000	0.99566	0.00417	0.00008	0.00018	0.00000	0.00000
37	0.99769	0.00215	0.00003	0.00016	0.00000	0.00000	0.99586	0.00398	0.00009	0.00016	0.00000	0.00000
38	0.99761	0.00219	0.00007	0.00021	0.00000	0.00000	0.99591	0.00397	0.00007	0.00013	0.00000	0.00000
39	0.99753	0.00231	0.00003	0.00016	0.00000	0.00000	0.99574	0.00405	0.00005	0.00021	0.00000	0.00000
40	0.99790	0.00190	0.00006	0.00020	0.00000	0.00000	0.99621	0.00357	0.00012	0.00022	0.00000	0.00000
41	0.99767	0.00211	0.00006	0.00022	0.00000	0.00000	0.99590	0.00390	0.00008	0.00020	0.00000	0.00000
42	0.99730	0.00244	0.00008	0.00026	0.00000	0.00000	0.99604	0.00368	0.00008	0.00028	0.00000	0.00000
43	0.99752	0.00223	0.00008	0.00025	0.00000	0.00000	0.99599	0.00382	0.00008	0.00018	0.00000	0.00000
44	0.99752	0.00230	0.00012	0.00018	0.00000	0.00000	0.99593	0.00391	0.00010	0.00017	0.00000	0.00000
45	0.99759	0.00219	0.00008	0.00023	0.00000	0.00000	0.99590	0.00388	0.00004	0.00022	0.00000	0.00000
46	0.99767	0.00213	0.00009	0.00020	0.00000	0.00000	0.99568	0.00412	0.00009	0.00020	0.00000	0.00000
47	0.99738	0.00240	0.00010	0.00023	0.00000	0.00000	0.99577	0.00400	0.00010	0.00023	0.00000	0.00000
48	0.99757	0.00221	0.00009	0.00022	0.00000	0.00000	0.99564	0.00423	0.00005	0.00013	0.00000	0.00000
49	0.99753	0.00222	0.00012	0.00025	0.00000	0.00000	0.99566	0.00416	0.00016	0.00018	0.00000	0.00000
50	0.99760	0.00213	0.00006	0.00028	0.00000	0.00000	0.99570	0.00409	0.00013	0.00021	0.00000	0.00000
51	0.99751	0.00229	0.00010	0.00020	0.00000	0.00000	0.99551	0.00430	0.00009	0.00018	0.00000	0.00000
52	0.99733	0.00242	0.00004	0.00025	0.00000	0.00000	0.99564	0.00416	0.00018	0.00020	0.00000	0.00000
53	0.99716	0.00260	0.00006	0.00024	0.00000	0.00000	0.99542	0.00441	0.00005	0.00017	0.00000	0.00000
54	0.99729	0.00250	0.00007	0.00021	0.00000	0.00000	0.99518	0.00457	0.00009	0.00025	0.00000	0.00000
55	0.99702	0.00270	0.00014	0.00028	0.00000	0.00000	0.99501	0.00476	0.00015	0.00023	0.00000	0.00000
56	0.99697	0.00269	0.00013	0.00034	0.00000	0.00000	0.99555	0.00419	0.00013	0.00026	0.00000	0.00000
57	0.99732	0.00237	0.00011	0.00031	0.00000	0.00000	0.99482	0.00492	0.00008	0.00025	0.00000	0.00000
58	0.99703	0.00268	0.00006	0.00029	0.00000	0.00000	0.99448	0.00520	0.00008	0.00032	0.00000	0.00000
59	0.99747	0.00227	0.00003	0.00026	0.00000	0.00000	0.99454	0.00515	0.00007	0.00031	0.00000	0.00000
60	0.99694	0.00280	0.00011	0.00026	0.00000	0.00000	0.99451	0.00516	0.00013	0.00033	0.00000	0.00000
61	0.99710	0.00260	0.00014	0.00030	0.00000	0.00000	0.99446	0.00523	0.00015	0.00031	0.00000	0.00000
62	0.99708	0.00261	0.00015	0.00030	0.00000	0.00000	0.99419	0.00559	0.00007	0.00022	0.00000	0.00000
63	0.99668	0.00300	0.00012	0.00032	0.00000	0.00000	0.99352	0.00622	0.00005	0.00026	0.00000	0.00000
64	0.99673	0.00292	0.00007	0.00034	0.00000	0.00000	0.99427	0.00551	0.00013	0.00022	0.00000	0.00000
65	0.99665	0.00301	0.00011	0.00034	0.00000	0.00000	0.99409	0.00561	0.00009	0.00029	0.00000	0.00000
66	0.99662	0.00304	0.00004	0.00033	0.00000	0.00000	0.99476	0.00496	0.00007	0.00028	0.00000	0.00000
67	0.99674	0.00291	0.00023	0.00035	0.00000	0.00000	0.99416	0.00551	0.00008	0.00034	0.00000	0.00000
68	0.99670	0.00297	0.00008	0.00033	0.00000	0.00000	0.99453	0.00521	0.00008	0.00026	0.00000	0.00000
69	0.99685	0.00284	0.00006	0.00031	0.00000	0.00000	0.99408	0.00562	0.00016	0.00030	0.00000	0.00000
70	0.99632	0.00339	0.00013	0.00028	0.00000	0.00000	0.99464	0.00504	0.00010	0.00032	0.00000	0.00000
71	0.99640	0.00336	0.00012	0.00023	0.00000	0.00000	0.99431	0.00545	0.00023	0.00024	0.00000	0.00000
72	0.99666	0.00314	0.00013	0.00019	0.00000	0.00000	0.99411	0.00563	0.00012	0.00027	0.00000	0.00000
73	0.99635	0.00342	0.00012	0.00023	0.00000	0.00000	0.99423	0.00555	0.00005	0.00022	0.00000	0.00000
74	0.99651	0.00321	0.00009	0.00028	0.00000	0.00000	0.99362	0.00619	0.00007	0.00019	0.00000	0.00000
75	0.99638	0.00332	0.00012	0.00030	0.00000	0.00000	0.99389	0.00585	0.00013	0.00026	0.00000	0.00000
76	0.99646	0.00326	0.00009	0.00028	0.00000	0.00000	0.99359	0.00617	0.00012	0.00024	0.00000	0.00000
77	0.99620	0.00360	0.00008	0.00020	0.00000	0.00000	0.99348	0.00619	0.00011	0.00033	0.00000	0.00000
78	0.99615	0.00371	0.00005	0.00014	0.00000	0.00000	0.99391	0.00585	0.00007	0.00024	0.00000	0.00000
79	0.99622	0.00363	0.00009	0.00015	0.00000	0.00000	0.99343	0.00632	0.00010	0.00025	0.00000	0.00000
80	0.99616	0.00366	0.00004	0.00018	0.00000	0.00000	0.99387	0.00590	0.00008	0.00023	0.00000	0.00000
81	0.99616	0.00367	0.00015	0.00017	0.00000	0.00000	0.99346	0.00634	0.00009	0.00020	0.00000	0.00000
82	0.99612	0.00372	0.00007	0.00016	0.00000	0.00000	0.99386	0.00588	0.00006	0.00027	0.00000	0.00000
83	0.99602	0.00379	0.00010	0.00019	0.00000	0.00000	0.99299	0.00676	0.00008	0.00025	0.00000	0.00000
84	0.99582	0.00393	0.00008	0.00024	0.00000	0.00000	0.99298	0.00678	0.00011	0.00024	0.00000	0.00000
85	0.99555	0.00417	0.00007	0.00028	0.00000	0.00000	0.99313	0.00662	0.00009	0.00025	0.00000	0.00000
86	0.99551	0.00420	0.00009	0.00028	0.00000	0.00000	0.99256	0.00717	0.00010	0.00027	0.00000	0.00000
87	0.99543	0.00434	0.00006	0.00023	0.00000	0.00000	0.99115	0.00834	0.00008	0.00028	0.00024	0.00000
88	0.99556	0.00421	0.00013	0.00023	0.00000	0.00000	0.99217	0.00745	0.00008	0.00024	0.00014	0.00000
89	0.99573	0.00415	0.00011	0.00013	0.00000	0.00000	0.99291	0.00694	0.00007	0.00015	0.00000	0.00000
90	0.99548	0.00437	0.00009	0.00015	0.00000	0.00000	0.99207	0.00772	0.00013	0.00021	0.00000	0.00000
91	0.99535	0.00448	0.00012	0.00017	0.00000	0.00000	0.99241	0.00743	0.00014	0.00016	0.00000	0.00000
92	0.99513	0.00468	0.00007	0.00019	0.00000	0.00000	0.99223	0.00754	0.00004	0.00024	0.00000	0.00000
93	0.99490	0.00498	0.00011	0.00013	0.00000	0.00000	0.99238	0.00743	0.00010	0.00019	0.00000	0.00000
94	0.99526	0.00461	0.00010	0.00013	0.00000	0.00000	0.99270	0.00717	0.00007	0.00013	0.00000	0.00000
95	0.99545	0.00437	0.00008	0.00018	0.00000	0.00000	0.99253	0.00736	0.00008	0.00011	0.00000	0.00000
96	0.99512	0.00471	0.00006	0.00017	0.00000	0.00000	0.99175	0.00806	0.00006	0.00019	0.00000	0.00000
