#Deviation	2.1333	2.0762
#Avg_STDev	5.567
#Diversity	3.037
#Entropy	0.032
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	35.489	21.452	23.884	35.751	26.025	25.115
2	35.539	21.615	23.023	35.989	26.596	24.503
3	35.762	21.998	23.884	36.035	26.783	24.567
4	35.724	21.908	23.880	36.040	26.795	26.492
5	35.858	22.200	24.081	36.042	26.860	25.189
6	36.039	22.485	24.879	36.071	26.958	26.093
7	35.962	22.338	24.600	36.008	26.716	26.492
8	35.952	22.348	24.890	35.948	26.426	25.314
9	35.970	22.343	24.902	36.022	26.735	24.567
10	35.945	22.368	24.902	35.957	26.569	26.280
11	36.072	22.497	24.902	36.058	26.840	25.189
12	35.977	22.423	27.832	35.910	26.310	24.798
13	36.003	22.405	25.659	36.026	26.723	26.987
14	35.941	22.360	26.913	35.963	26.480	26.048
15	35.962	22.363	26.048	35.966	26.538	25.509
16	35.937	22.370	27.503	35.937	26.477	24.913
17	35.928	22.324	25.264	35.915	26.400	25.176
18	35.927	22.377	26.078	35.911	26.401	24.368
19	35.945	22.376	28.138	35.910	26.302	25.251
20	35.966	22.409	26.124	35.949	26.404	26.697
21	35.945	22.363	28.017	35.926	26.380	24.925
22	35.947	22.375	26.063	35.903	26.237	25.899
23	35.903	22.325	25.127	35.886	26.259	24.709
24	35.918	22.337	24.925	35.913	26.351	24.971
25	35.863	22.239	24.698	35.891	26.240	25.784
26	35.822	22.146	23.857	35.871	26.218	25.127
27	35.800	22.103	25.431	35.820	25.983	24.358
28	35.810	22.121	24.389	35.839	26.119	24.119
29	35.803	22.155	25.973	35.834	26.054	25.523
30	35.790	22.072	24.227	35.843	26.115	25.813
31	35.777	22.088	23.839	35.786	25.826	24.317
32	35.794	22.115	24.033	35.780	25.881	23.976
33	35.780	22.093	26.063	35.761	25.826	24.589
34	35.775	22.060	25.631	35.747	25.747	23.600
35	35.766	22.059	25.418	35.736	25.794	25.067
36	35.969	26.983	26.593	35.665	25.791	23.811
37	35.947	26.877	25.417	35.651	25.692	23.847
38	35.938	26.845	25.617	35.698	25.917	24.246
39	35.914	26.817	25.604	35.716	25.933	24.158
40	35.914	26.762	26.124	35.730	25.990	24.753
41	35.896	26.622	25.391	35.719	25.944	24.482
42	35.877	26.593	25.509	35.689	25.840	24.719
43	35.892	26.642	25.841	35.698	25.908	24.708
44	35.912	26.752	25.741	35.668	25.779	24.970
45	35.908	26.714	26.231	35.654	25.705	24.718
46	35.880	26.642	25.957	35.669	25.806	24.718
47	35.863	26.558	25.575	35.615	25.508	24.031
48	35.835	26.438	25.971	35.615	25.543	24.685
49	35.859	26.547	26.061	35.631	25.633	24.619
50	35.843	26.421	25.602	35.631	25.634	24.899
51	35.820	26.346	25.768	35.614	25.514	24.264
52	35.824	26.373	25.726	35.599	25.504	24.126
53	35.841	26.435	25.547	35.565	25.367	24.059
54	35.810	26.301	25.480	35.556	25.353	24.204
55	35.786	26.191	25.088	35.511	25.181	23.954
56	35.770	26.175	24.818	35.558	25.334	23.917
57	35.790	26.170	25.210	35.506	25.222	23.727
58	35.808	26.331	25.505	35.471	25.095	23.709
59	35.752	26.082	25.003	35.459	25.085	23.163
60	35.746	26.007	24.783	35.489	25.122	22.943
61	35.733	26.034	24.862	35.459	25.066	23.048
62	35.742	26.019	24.943	35.351	24.736	22.467
63	35.701	25.867	24.827	35.271	24.506	22.273
64	35.711	25.938	24.931	35.413	24.900	23.131
65	35.701	25.896	25.121	35.411	24.914	23.084
66	35.671	25.824	24.476	35.423	24.919	23.031
67	35.619	25.600	24.382	35.380	24.821	22.774
68	35.610	25.569	24.300	35.381	24.822	23.263
69	35.643	25.695	24.571	35.360	24.741	23.106
70	35.664	25.743	24.433	35.341	24.675	22.947
71	35.630	25.614	24.454	35.348	24.704	22.918
72	35.650	25.696	24.411	35.358	24.746	22.873
73	35.636	25.642	24.339	35.307	24.618	22.873
74	35.617	25.627	24.633	35.282	24.563	22.638
75	35.622	25.545	24.080	35.305	24.593	22.785
76	35.622	25.601	24.399	35.323	24.685	22.784
77	35.590	25.503	24.461	35.273	24.524	23.056
78	35.566	25.426	24.108	35.265	24.504	22.833
79	35.536	25.363	24.235	35.250	24.447	22.733
80	35.555	25.399	23.937	35.257	24.480	22.540
81	35.524	25.295	23.453	35.232	24.434	22.533
82	35.549	25.366	23.817	35.213	24.376	22.655
83	35.542	25.368	23.683	35.205	24.418	22.485
84	35.487	25.219	23.708	35.113	24.126	22.201
85	35.451	25.020	23.385	35.169	24.256	22.053
86	35.470	25.120	23.400	35.123	24.144	22.205
87	35.489	25.168	23.359	34.941	23.576	21.126
88	35.443	25.025	23.567	35.063	23.899	21.709
89	35.424	24.964	23.399	35.090	24.069	21.873
90	35.440	25.062	23.245	35.051	23.989	21.815
91	35.402	24.922	22.975	35.099	24.150	22.135
92	35.363	24.827	23.020	35.098	24.076	21.889
93	35.286	24.630	22.784	35.052	23.961	21.912
94	35.347	24.777	22.914	35.079	24.033	21.773
95	35.381	24.884	22.972	35.062	24.027	21.573
96	35.363	24.832	22.810	34.970	23.812	21.397
97	35.324	24.719	22.860	35.012	23.911	21.885
98	35.312	24.687	22.874	35.011	23.954	21.375
99	35.326	24.742	22.977	34.989	23.818	21.797
100	35.330	24.703	22.932	34.967	23.803	21.226
101	35.259	24.520	22.377	34.986	23.843	21.446
102	35.270	24.583	22.542	34.910	23.657	21.210
103	35.266	24.537	22.700	34.892	23.607	21.034
104	35.280	24.623	22.763	34.888	23.578	21.047
105	35.253	24.501	22.386	34.845	23.507	20.812
106	35.250	24.507	22.531	34.821	23.467	20.875
107	35.218	24.412	22.039	34.829	23.474	20.738
108	35.183	24.347	22.462	34.816	23.521	20.868
109	35.207	24.407	22.428	34.644	23.058	20.421
110	35.171	24.321	22.055	34.734	23.287	20.767
111	35.161	24.314	21.853	34.812	23.410	20.686
112	35.086	24.123	21.784	34.699	23.243	20.423
113	35.092	24.064	21.637	34.410	22.679	19.661
114	35.118	24.154	22.034	34.537	22.900	19.860
115	35.073	24.079	21.553	34.698	23.202	20.305
116	35.147	24.305	21.870	34.753	23.311	20.473
117	35.080	24.079	21.648	34.670	23.162	20.262
118	34.924	23.718	21.201	34.683	23.191	20.391
119	34.882	23.616	21.166	34.667	23.172	20.228
120	35.008	23.885	21.175	34.628	23.086	20.192
121	35.058	24.057	21.557	34.602	23.043	20.151
122	35.008	23.899	21.429	34.536	22.887	19.959
123	35.036	23.966	21.475	34.522	22.857	20.022
124	34.977	23.839	21.246	34.486	22.801	19.849
125	34.978	23.847	21.194	34.474	22.783	19.700
126	34.975	23.833	21.288	34.493	22.814	19.638
127	34.928	23.747	21.437	34.410	22.684	19.530
128	34.886	23.645	20.924	34.431	22.686	19.452
129	34.881	23.642	21.115	34.380	22.600	19.345
130	34.807	23.496	20.922	34.242	22.359	19.118
131	34.775	23.376	20.502	34.317	22.536	19.269
132	34.712	23.288	20.446	34.377	22.614	19.236
133	34.627	23.091	20.208	34.355	22.561	19.358
134	34.678	23.190	20.448	34.265	22.405	19.038
135	34.790	23.439	20.565	34.138	22.208	18.561
136	34.751	23.358	20.390	34.202	22.310	19.081
137	34.701	23.241	20.401	34.175	22.265	18.624
138	34.674	23.180	20.441	33.903	21.811	18.150
139	34.672	23.198	20.187	33.960	21.915	18.298
140	34.617	23.051	20.072	33.971	21.898	18.178
141	34.576	22.952	20.013	34.074	22.078	18.397
142	34.605	23.058	20.111	34.081	22.094	18.575
143	34.413	22.688	19.544	34.042	22.012	18.408
144	34.341	22.554	19.089	33.996	21.979	18.371
145	34.487	22.834	19.814	34.036	22.021	18.482
146	34.590	23.009	19.683	33.989	21.941	18.418
147	34.530	22.898	19.612	34.049	22.058	18.481
148	34.486	22.842	19.598	33.997	21.959	18.358
149	34.489	22.822	19.863	33.957	21.911	18.171
150	34.378	22.566	19.207	33.925	21.833	17.902
151	33.735	21.583	16.653	33.216	20.866	15.396
