#Deviation	2.4353	2.9248
#Avg_STDev	6.337
#Diversity	3.887
#Entropy	0.039
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	35.529	21.461	23.428	35.142	24.120	22.098
2	35.517	21.524	22.600	35.250	24.273	21.832
3	35.729	21.790	23.334	35.378	24.584	21.427
4	35.746	21.860	23.543	35.427	24.740	21.940
5	35.815	22.015	23.420	35.328	24.411	19.820
6	36.006	22.272	24.036	35.515	24.946	21.350
7	35.956	22.198	24.342	35.433	24.754	22.303
8	35.950	22.206	24.177	35.357	24.516	21.795
9	35.984	22.220	23.907	35.478	24.855	21.769
10	35.911	22.169	24.036	35.303	24.419	23.207
11	36.070	22.376	23.733	35.513	25.002	22.660
12	35.958	22.229	26.188	35.294	24.380	22.429
13	36.045	22.335	24.456	35.462	24.828	23.525
14	35.973	22.260	25.728	35.333	24.496	23.057
15	35.945	22.187	24.504	35.301	24.367	22.616
16	35.949	22.232	25.664	35.269	24.303	22.233
17	35.907	22.168	24.142	35.243	24.221	22.357
18	35.941	22.236	24.743	35.202	24.145	22.163
19	35.937	22.233	26.006	35.235	24.207	22.268
20	35.957	22.248	25.151	35.250	24.254	23.157
21	35.931	22.197	25.589	35.171	24.061	22.285
22	35.909	22.192	24.380	35.194	24.120	22.417
23	35.887	22.117	23.582	35.168	24.029	22.067
24	35.904	22.178	24.399	35.179	24.106	22.050
25	35.871	22.142	23.574	35.137	23.956	22.011
26	35.816	22.024	23.093	35.136	24.030	22.106
27	35.821	22.020	24.900	35.087	23.881	21.870
28	35.759	21.712	23.167	35.112	23.952	21.940
29	35.780	21.897	24.697	35.027	23.716	21.967
30	35.759	21.919	23.178	35.054	23.807	21.696
31	35.741	21.897	23.473	35.060	23.800	22.435
32	35.709	21.846	23.037	35.015	23.700	22.175
33	35.742	21.883	24.985	34.959	23.581	21.471
34	35.762	21.924	25.018	34.980	23.667	21.769
35	35.710	21.623	24.223	34.959	23.588	21.945
36	35.929	26.659	24.236	34.948	23.717	21.471
37	35.916	26.855	24.533	34.906	23.606	21.691
38	35.899	26.689	24.942	34.874	23.514	21.475
39	35.899	26.675	24.177	34.828	23.400	21.559
40	35.898	26.732	24.722	34.845	23.522	21.460
41	35.885	26.690	24.641	34.886	23.570	21.549
42	35.867	26.627	25.264	34.879	23.591	21.837
43	35.867	26.627	24.641	34.852	23.518	22.055
44	35.856	26.532	24.681	34.807	23.424	21.509
45	35.837	25.698	24.267	34.805	23.376	21.563
46	35.853	26.306	24.373	34.765	23.283	21.153
47	35.806	26.335	24.131	34.728	23.206	21.050
48	35.817	26.395	24.845	34.758	23.303	21.324
49	35.813	26.346	24.463	34.768	23.351	21.058
50	35.806	26.390	24.540	34.707	23.172	21.390
51	35.796	26.247	24.782	34.708	23.179	21.062
