#Mean	520.329
#Median	492
#Mode	438
#STDev	220.446
#PercentOfPairs	99.988
#InsertSize	Count
35	4
36	5
37	3
38	6
39	3
40	3
41	5
42	3
43	10
44	7
45	12
46	9
47	2
48	2
49	2
50	10
51	4
52	14
53	4
54	8
55	16
56	8
57	7
58	6
59	4
60	6
61	11
62	12
63	15
64	13
65	8
66	8
67	9
68	11
69	6
70	2
71	13
72	8
73	20
74	16
75	19
76	19
77	8
78	6
79	6
80	8
81	9
82	15
83	13
84	28
85	15
86	14
87	18
88	7
89	10
90	9
91	16
92	22
93	16
94	29
95	28
96	17
97	10
98	10
99	10
100	11
101	17
102	23
103	14
104	25
105	25
106	24
107	11
108	20
109	11
110	8
111	14
112	17
113	23
114	29
115	32
116	27
117	33
118	23
119	17
120	15
121	23
122	15
123	24
124	19
125	28
126	31
127	21
128	25
129	21
130	10
131	22
132	20
133	40
134	33
135	29
136	51
137	37
138	35
139	21
140	29
141	24
142	28
143	33
144	35
145	42
146	38
147	43
148	38
149	29
150	14
151	30
152	22
153	29
154	47
155	46
156	52
157	52
158	40
159	39
160	35
161	30
162	33
163	33
164	36
165	46
166	66
167	62
168	43
169	36
170	32
171	41
172	38
173	38
174	63
175	47
176	48
177	55
178	48
179	56
180	47
181	46
182	34
183	44
184	61
185	69
186	50
187	63
188	68
189	64
190	53
191	47
192	51
193	41
194	36
195	58
196	55
197	67
198	69
199	74
200	61
201	58
202	55
203	44
204	58
205	56
206	67
207	78
208	83
209	72
210	80
211	67
212	53
213	59
214	50
215	51
216	65
217	90
218	101
219	107
220	73
221	79
222	57
223	48
224	54
225	92
226	88
227	83
228	101
229	84
230	100
231	93
232	79
233	70
234	87
235	75
236	78
237	96
238	103
239	103
240	93
241	103
242	102
243	83
244	95
245	86
246	92
247	101
248	116
249	97
250	102
251	107
252	119
253	116
254	92
255	74
256	71
257	73
258	144
259	113
260	131
261	115
262	118
263	115
264	105
265	109
266	103
267	128
268	107
269	137
270	122
271	122
272	145
273	121
274	115
275	105
276	112
277	108
278	123
279	117
280	148
281	176
282	135
283	132
284	111
285	106
286	118
287	115
288	124
289	119
290	156
291	143
292	171
293	182
294	144
295	157
296	121
297	144
298	128
299	154
300	113
301	154
302	178
303	131
304	143
305	168
306	118
307	156
308	176
309	145
310	165
311	166
312	175
313	191
314	161
315	161
316	155
317	149
318	147
319	148
320	166
321	182
322	199
323	181
324	161
325	169
326	184
327	183
328	167
329	181
330	155
331	187
332	193
333	196
334	206
335	187
336	173
337	156
338	178
339	156
340	151
341	195
342	205
343	206
344	195
345	223
346	189
347	180
348	191
349	184
350	184
351	188
352	190
353	166
354	199
355	220
356	218
357	212
358	168
359	189
360	195
361	154
362	180
363	200
364	229
365	186
366	197
367	188
368	196
369	178
370	186
371	229
372	190
373	204
374	215
375	229
376	212
377	222
378	193
379	211
380	184
381	201
382	204
383	230
384	230
385	202
386	219
387	239
388	248
389	212
390	201
391	203
392	241
393	236
394	212
395	208
396	240
397	249
398	227
399	221
400	198
401	209
402	206
403	210
404	260
405	237
406	232
407	247
408	239
409	215
410	211
411	226
412	224
413	228
414	224
415	250
416	234
417	230
418	256
419	230
420	237
421	235
422	259
423	206
424	245
425	247
426	217
427	231
428	248
429	185
430	234
431	231
432	253
433	218
434	228
435	213
436	182
437	263
438	280
439	209
440	219
441	236
442	226
443	209
444	209
445	235
446	267
447	223
448	245
449	242
450	248
451	225
452	212
453	207
454	237
455	222
456	219
457	236
458	229
459	231
460	239
461	224
462	217
463	221
464	212
465	197
466	231
467	261
468	231
469	231
470	241
471	254
472	205
473	257
474	226
475	228
476	235
477	209
478	247
479	207
480	223
481	238
482	226
483	246
484	205
485	200
486	219
487	230
488	250
489	236
490	247
491	215
492	210
493	228
494	209
495	200
496	219
497	203
498	237
499	247
500	210
501	232
502	215
503	218
504	210
505	196
506	189
507	223
508	216
509	210
510	216
511	222
512	226
513	223
514	187
515	188
516	197
517	225
518	228
519	216
520	229
521	184
522	213
523	206
524	199
525	204
526	189
527	211
528	198
529	201
530	208
531	222
532	174
533	225
534	200
535	193
536	173
537	194
538	207
539	192
540	227
541	205
542	196
543	175
544	174
545	195
546	195
547	197
548	185
549	191
550	198
551	174
552	181
553	186
554	190
555	181
556	197
557	184
558	188
559	213
560	177
561	180
562	179
563	203
564	187
565	215
566	158
567	190
568	182
569	166
570	172
571	189
572	184
573	188
574	180
575	188
576	186
577	188
578	199
579	161
580	157
581	185
582	158
583	177
584	160
585	175
586	154
587	179
588	172
589	177
590	154
591	202
592	172
593	157
594	169
595	169
596	163
597	155
598	183
599	178
600	165
601	157
602	163
603	173
604	156
605	142
606	155
607	158
608	176
609	163
610	172
611	156
612	181
613	147
614	132
615	129
616	163
617	149
618	147
619	158
620	125
621	150
622	156
623	146
624	132
625	171
626	143
627	147
628	146
629	134
630	152
631	147
632	165
633	135
634	134
635	132
636	147
637	165
638	165
639	134
640	154
641	134
642	125
643	133
644	141
645	143
646	134
647	137
648	144
649	115
650	148
651	120
652	123
653	140
654	136
655	141
656	150
657	106
658	131
659	164
660	135
661	130
662	104
663	109
664	120
665	132
666	137
667	138
668	140
669	130
670	116
671	133
672	122
673	108
674	100
675	140
676	116
677	113
678	100
679	108
680	107
681	103
682	116
683	97
684	124
685	110
686	119
687	110
688	115
689	112
690	104
691	116
692	130
693	118
694	107
695	109
696	111
697	117
698	114
699	108
700	86
701	110
702	105
703	115
704	111
705	122
706	102
707	95
708	96
709	104
710	98
711	98
712	100
713	102
714	80
715	98
716	105
717	114
718	104
719	80
720	97
721	95
722	78
723	101
724	78
725	87
