#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99534	0.00444	0.00000	0.00000	0.00022	0.00000	0.99568	0.00432	0.00000	0.00000	0.00000	0.00000
2	0.99387	0.00578	0.00000	0.00000	0.00035	0.00000	0.99578	0.00422	0.00000	0.00000	0.00000	0.00000
3	0.99533	0.00459	0.00000	0.00003	0.00005	0.00000	0.99602	0.00396	0.00000	0.00002	0.00000	0.00000
4	0.99524	0.00457	0.00000	0.00007	0.00012	0.00000	0.99647	0.00348	0.00000	0.00005	0.00000	0.00000
5	0.99594	0.00399	0.00002	0.00006	0.00001	0.00000	0.99603	0.00388	0.00000	0.00009	0.00000	0.00000
6	0.99655	0.00329	0.00002	0.00015	0.00001	0.00000	0.99648	0.00343	0.00003	0.00009	0.00000	0.00000
7	0.99624	0.00360	0.00005	0.00015	0.00001	0.00000	0.99642	0.00350	0.00004	0.00008	0.00000	0.00000
8	0.99660	0.00321	0.00007	0.00019	0.00000	0.00000	0.99614	0.00378	0.00009	0.00009	0.00000	0.00000
9	0.99607	0.00369	0.00010	0.00024	0.00000	0.00000	0.99627	0.00362	0.00006	0.00011	0.00000	0.00000
10	0.99640	0.00339	0.00008	0.00021	0.00000	0.00000	0.99710	0.00277	0.00007	0.00013	0.00000	0.00000
11	0.99604	0.00373	0.00008	0.00023	0.00000	0.00000	0.99652	0.00327	0.00010	0.00021	0.00000	0.00000
12	0.99749	0.00233	0.00010	0.00018	0.00000	0.00000	0.99612	0.00363	0.00007	0.00025	0.00000	0.00000
13	0.99667	0.00300	0.00006	0.00033	0.00000	0.00000	0.99664	0.00313	0.00005	0.00023	0.00000	0.00000
14	0.99726	0.00246	0.00008	0.00028	0.00000	0.00000	0.99661	0.00316	0.00004	0.00023	0.00000	0.00000
15	0.99705	0.00278	0.00002	0.00017	0.00000	0.00000	0.99629	0.00350	0.00003	0.00021	0.00000	0.00000
16	0.99739	0.00242	0.00003	0.00019	0.00000	0.00000	0.99655	0.00322	0.00003	0.00023	0.00000	0.00000
17	0.99694	0.00289	0.00008	0.00017	0.00000	0.00000	0.99623	0.00347	0.00007	0.00030	0.00000	0.00000
18	0.99698	0.00273	0.00010	0.00029	0.00000	0.00000	0.99606	0.00362	0.00004	0.00032	0.00000	0.00000
19	0.99733	0.00233	0.00004	0.00034	0.00000	0.00000	0.99609	0.00354	0.00005	0.00037	0.00000	0.00000
20	0.99711	0.00259	0.00008	0.00030	0.00000	0.00000	0.99639	0.00340	0.00009	0.00021	0.00000	0.00000
21	0.99761	0.00219	0.00011	0.00020	0.00000	0.00000	0.99597	0.00387	0.00002	0.00015	0.00000	0.00000
22	0.99684	0.00288	0.00005	0.00028	0.00000	0.00000	0.99629	0.00356	0.00009	0.00015	0.00000	0.00000
23	0.99654	0.00316	0.00006	0.00030	0.00000	0.00000	0.99600	0.00384	0.00002	0.00016	0.00000	0.00000
24	0.99623	0.00349	0.00008	0.00028	0.00000	0.00000	0.99623	0.00363	0.00007	0.00013	0.00000	0.00000
25	0.99646	0.00335	0.00005	0.00019	0.00000	0.00000	0.99612	0.00368	0.00009	0.00020	0.00000	0.00000
26	0.99551	0.00426	0.00010	0.00023	0.00000	0.00000	0.99603	0.00367	0.00016	0.00030	0.00000	0.00000
27	0.99655	0.00324	0.00008	0.00021	0.00000	0.00000	0.99590	0.00389	0.00006	0.00020	0.00000	0.00000
28	0.99581	0.00385	0.00008	0.00035	0.00000	0.00000	0.99591	0.00381	0.00012	0.00028	0.00000	0.00000
29	0.99650	0.00327	0.00012	0.00023	0.00000	0.00000	0.99565	0.00397	0.00007	0.00038	0.00000	0.00000
30	0.99586	0.00393	0.00012	0.00021	0.00000	0.00000	0.99638	0.00337	0.00007	0.00025	0.00000	0.00000
31	0.99555	0.00419	0.00011	0.00026	0.00000	0.00000	0.99606	0.00370	0.00014	0.00024	0.00000	0.00000
32	0.99599	0.00374	0.00008	0.00027	0.00000	0.00000	0.99556	0.00423	0.00015	0.00021	0.00000	0.00000
33	0.99669	0.00302	0.00012	0.00029	0.00000	0.00000	0.99562	0.00421	0.00013	0.00017	0.00000	0.00000
34	0.99694	0.00280	0.00009	0.00026	0.00000	0.00000	0.99558	0.00417	0.00007	0.00025	0.00000	0.00000
35	0.99687	0.00283	0.00019	0.00030	0.00000	0.00000	0.99590	0.00381	0.00017	0.00030	0.00000	0.00000
36	0.99691	0.00280	0.00020	0.00029	0.00000	0.00000	0.99507	0.00470	0.00032	0.00023	0.00000	0.00000
37	0.99679	0.00287	0.00010	0.00035	0.00000	0.00000	0.99516	0.00462	0.00011	0.00021	0.00000	0.00000
38	0.99666	0.00312	0.00011	0.00022	0.00000	0.00000	0.99567	0.00412	0.00012	0.00020	0.00000	0.00000
39	0.99658	0.00310	0.00012	0.00033	0.00000	0.00000	0.99517	0.00455	0.00010	0.00028	0.00000	0.00000
40	0.99664	0.00298	0.00014	0.00037	0.00000	0.00000	0.99576	0.00393	0.00018	0.00031	0.00000	0.00000
41	0.99684	0.00286	0.00015	0.00030	0.00000	0.00000	0.99521	0.00462	0.00018	0.00017	0.00000	0.00000
42	0.99689	0.00281	0.00019	0.00030	0.00000	0.00000	0.99592	0.00378	0.00006	0.00030	0.00000	0.00000
