#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99591	0.00379	0.00000	0.00000	0.00031	0.00000	0.99552	0.00448	0.00000	0.00000	0.00000	0.00000
2	0.99550	0.00428	0.00000	0.00000	0.00022	0.00000	0.99543	0.00457	0.00000	0.00000	0.00000	0.00000
3	0.99613	0.00386	0.00000	0.00001	0.00000	0.00000	0.99502	0.00497	0.00000	0.00002	0.00000	0.00000
4	0.99654	0.00342	0.00000	0.00004	0.00000	0.00000	0.99548	0.00449	0.00001	0.00003	0.00000	0.00000
5	0.99689	0.00307	0.00003	0.00004	0.00000	0.00000	0.99331	0.00657	0.00003	0.00012	0.00000	0.00000
6	0.99769	0.00230	0.00005	0.00001	0.00000	0.00000	0.99502	0.00488	0.00001	0.00010	0.00000	0.00000
7	0.99743	0.00251	0.00001	0.00005	0.00000	0.00000	0.99508	0.00478	0.00001	0.00014	0.00000	0.00000
8	0.99752	0.00236	0.00009	0.00012	0.00000	0.00000	0.99511	0.00475	0.00002	0.00014	0.00000	0.00000
9	0.99760	0.00221	0.00003	0.00012	0.00008	0.00000	0.99556	0.00427	0.00006	0.00017	0.00000	0.00000
10	0.99743	0.00247	0.00009	0.00010	0.00000	0.00000	0.99524	0.00459	0.00008	0.00016	0.00000	0.00000
11	0.99786	0.00204	0.00009	0.00010	0.00000	0.00000	0.99569	0.00412	0.00006	0.00019	0.00000	0.00000
12	0.99793	0.00140	0.00005	0.00008	0.00059	0.00000	0.99542	0.00443	0.00005	0.00014	0.00000	0.00000
13	0.99793	0.00194	0.00006	0.00013	0.00000	0.00000	0.99571	0.00410	0.00003	0.00019	0.00000	0.00000
14	0.99830	0.00157	0.00004	0.00013	0.00000	0.00000	0.99550	0.00431	0.00004	0.00019	0.00000	0.00000
15	0.99815	0.00167	0.00004	0.00018	0.00000	0.00000	0.99529	0.00449	0.00004	0.00023	0.00000	0.00000
16	0.99844	0.00142	0.00005	0.00014	0.00000	0.00000	0.99502	0.00479	0.00005	0.00019	0.00000	0.00000
17	0.99784	0.00202	0.00004	0.00014	0.00000	0.00000	0.99533	0.00452	0.00006	0.00014	0.00000	0.00000
18	0.99814	0.00170	0.00008	0.00016	0.00000	0.00000	0.99510	0.00468	0.00009	0.00022	0.00000	0.00000
19	0.99825	0.00164	0.00002	0.00011	0.00000	0.00000	0.99497	0.00487	0.00003	0.00016	0.00000	0.00000
20	0.99824	0.00163	0.00005	0.00013	0.00000	0.00000	0.99527	0.00460	0.00003	0.00013	0.00000	0.00000
21	0.99807	0.00176	0.00008	0.00017	0.00000	0.00000	0.99489	0.00497	0.00005	0.00014	0.00000	0.00000
22	0.99781	0.00202	0.00007	0.00017	0.00000	0.00000	0.99494	0.00492	0.00006	0.00014	0.00000	0.00000
23	0.99786	0.00201	0.00010	0.00013	0.00000	0.00000	0.99466	0.00517	0.00005	0.00016	0.00000	0.00000
24	0.99764	0.00219	0.00004	0.00017	0.00000	0.00000	0.99455	0.00526	0.00006	0.00019	0.00000	0.00000
25	0.99759	0.00228	0.00004	0.00013	0.00000	0.00000	0.99448	0.00536	0.00002	0.00016	0.00000	0.00000
26	0.99688	0.00294	0.00004	0.00018	0.00000	0.00000	0.99459	0.00521	0.00005	0.00020	0.00000	0.00000
27	0.99727	0.00261	0.00004	0.00012	0.00000	0.00000	0.99411	0.00574	0.00003	0.00015	0.00000	0.00000
28	0.99712	0.00268	0.00006	0.00020	0.00000	0.00000	0.99464	0.00520	0.00007	0.00016	0.00000	0.00000
29	0.99760	0.00221	0.00004	0.00019	0.00000	0.00000	0.99471	0.00516	0.00013	0.00013	0.00000	0.00000
30	0.99690	0.00288	0.00007	0.00022	0.00000	0.00000	0.99395	0.00592	0.00005	0.00013	0.00001	0.00000
31	0.99685	0.00289	0.00009	0.00026	0.00000	0.00000	0.99454	0.00530	0.00012	0.00016	0.00000	0.00000
32	0.99684	0.00294	0.00007	0.00022	0.00000	0.00000	0.99413	0.00569	0.00012	0.00018	0.00000	0.00000
33	0.99726	0.00261	0.00008	0.00013	0.00000	0.00000	0.99416	0.00565	0.00009	0.00019	0.00001	0.00000
34	0.99747	0.00234	0.00007	0.00019	0.00000	0.00000	0.99422	0.00558	0.00009	0.00020	0.00000	0.00000
35	0.99759	0.00228	0.00008	0.00013	0.00000	0.00000	0.99396	0.00582	0.00005	0.00023	0.00000	0.00000
36	0.99744	0.00244	0.00013	0.00012	0.00000	0.00000	0.99375	0.00612	0.00005	0.00014	0.00000	0.00000
37	0.99758	0.00228	0.00009	0.00014	0.00000	0.00000	0.99397	0.00586	0.00012	0.00016	0.00000	0.00000
38	0.99745	0.00239	0.00010	0.00016	0.00000	0.00000	0.99388	0.00596	0.00014	0.00015	0.00000	0.00000
39	0.99733	0.00250	0.00007	0.00016	0.00000	0.00000	0.99370	0.00616	0.00011	0.00014	0.00000	0.00000
