#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99578	0.00393	0.00000	0.00000	0.00029	0.00000	0.99667	0.00333	0.00000	0.00000	0.00000	0.00000
2	0.99419	0.00551	0.00000	0.00000	0.00030	0.00000	0.99574	0.00426	0.00000	0.00000	0.00000	0.00000
3	0.99535	0.00456	0.00000	0.00002	0.00007	0.00000	0.99638	0.00360	0.00000	0.00002	0.00000	0.00000
4	0.99524	0.00464	0.00000	0.00004	0.00008	0.00000	0.99750	0.00246	0.00000	0.00004	0.00000	0.00000
5	0.99620	0.00372	0.00004	0.00008	0.00001	0.00000	0.99660	0.00333	0.00001	0.00007	0.00000	0.00000
6	0.99663	0.00330	0.00002	0.00007	0.00000	0.00000	0.99703	0.00288	0.00003	0.00009	0.00000	0.00000
7	0.99644	0.00349	0.00009	0.00008	0.00000	0.00000	0.99716	0.00279	0.00009	0.00006	0.00000	0.00000
8	0.99682	0.00302	0.00009	0.00015	0.00000	0.00000	0.99649	0.00341	0.00003	0.00010	0.00000	0.00000
9	0.99634	0.00352	0.00007	0.00013	0.00000	0.00000	0.99652	0.00334	0.00005	0.00013	0.00000	0.00000
10	0.99675	0.00311	0.00007	0.00014	0.00000	0.00000	0.99696	0.00296	0.00004	0.00008	0.00000	0.00000
11	0.99684	0.00301	0.00007	0.00014	0.00000	0.00000	0.99679	0.00307	0.00005	0.00013	0.00000	0.00000
12	0.99790	0.00185	0.00003	0.00025	0.00000	0.00000	0.99678	0.00309	0.00003	0.00013	0.00000	0.00000
13	0.99697	0.00284	0.00007	0.00019	0.00000	0.00000	0.99736	0.00246	0.00008	0.00018	0.00000	0.00000
14	0.99773	0.00207	0.00009	0.00020	0.00000	0.00000	0.99710	0.00279	0.00008	0.00011	0.00000	0.00000
15	0.99734	0.00246	0.00012	0.00020	0.00000	0.00000	0.99670	0.00312	0.00005	0.00017	0.00000	0.00000
16	0.99781	0.00188	0.00008	0.00031	0.00000	0.00000	0.99652	0.00332	0.00012	0.00016	0.00000	0.00000
17	0.99696	0.00276	0.00010	0.00028	0.00000	0.00000	0.99674	0.00312	0.00007	0.00013	0.00000	0.00000
18	0.99700	0.00273	0.00009	0.00027	0.00000	0.00000	0.99680	0.00309	0.00007	0.00011	0.00000	0.00000
19	0.99766	0.00205	0.00005	0.00029	0.00000	0.00000	0.99681	0.00306	0.00011	0.00013	0.00000	0.00000
20	0.99725	0.00253	0.00007	0.00022	0.00000	0.00000	0.99698	0.00289	0.00005	0.00013	0.00000	0.00000
21	0.99769	0.00205	0.00010	0.00026	0.00000	0.00000	0.99637	0.00349	0.00007	0.00014	0.00000	0.00000
22	0.99685	0.00293	0.00006	0.00022	0.00000	0.00000	0.99683	0.00294	0.00009	0.00023	0.00000	0.00000
23	0.99659	0.00310	0.00010	0.00031	0.00000	0.00000	0.99615	0.00362	0.00009	0.00023	0.00000	0.00000
24	0.99658	0.00315	0.00008	0.00027	0.00000	0.00000	0.99646	0.00325	0.00003	0.00029	0.00000	0.00000
25	0.99644	0.00337	0.00007	0.00019	0.00000	0.00000	0.99648	0.00332	0.00007	0.00019	0.00000	0.00000
26	0.99555	0.00419	0.00018	0.00026	0.00000	0.00000	0.99679	0.00306	0.00010	0.00014	0.00000	0.00000
27	0.99655	0.00319	0.00009	0.00026	0.00000	0.00000	0.99616	0.00369	0.00004	0.00014	0.00000	0.00000
28	0.99627	0.00342	0.00006	0.00031	0.00000	0.00000	0.99713	0.00273	0.00007	0.00014	0.00000	0.00000
29	0.99696	0.00290	0.00008	0.00014	0.00000	0.00000	0.99667	0.00322	0.00013	0.00012	0.00000	0.00000
30	0.99619	0.00365	0.00009	0.00016	0.00000	0.00000	0.99603	0.00383	0.00004	0.00014	0.00000	0.00000
31	0.99589	0.00395	0.00011	0.00016	0.00000	0.00000	0.99619	0.00368	0.00011	0.00013	0.00000	0.00000
32	0.99626	0.00358	0.00007	0.00015	0.00000	0.00000	0.99619	0.00362	0.00005	0.00018	0.00000	0.00000
33	0.99742	0.00238	0.00008	0.00020	0.00000	0.00000	0.99614	0.00376	0.00011	0.00011	0.00000	0.00000
34	0.99753	0.00230	0.00008	0.00016	0.00000	0.00000	0.99616	0.00372	0.00010	0.00012	0.00000	0.00000
35	0.99727	0.00250	0.00008	0.00023	0.00000	0.00000	0.99649	0.00335	0.00013	0.00015	0.00000	0.00000
36	0.99723	0.00263	0.00013	0.00014	0.00000	0.00000	0.99540	0.00442	0.00017	0.00017	0.00000	0.00000
37	0.99727	0.00245	0.00013	0.00029	0.00000	0.00000	0.99531	0.00460	0.00008	0.00010	0.00000	0.00000
38	0.99726	0.00247	0.00012	0.00027	0.00000	0.00000	0.99599	0.00380	0.00014	0.00021	0.00000	0.00000
39	0.99714	0.00263	0.00012	0.00023	0.00000	0.00000	0.99585	0.00398	0.00011	0.00017	0.00000	0.00000
40	0.99722	0.00256	0.00010	0.00022	0.00000	0.00000	0.99615	0.00358	0.00013	0.00027	0.00000	0.00000
41	0.99717	0.00264	0.00008	0.00019	0.00000	0.00000	0.99609	0.00375	0.00016	0.00016	0.00000	0.00000
42	0.99705	0.00271	0.00007	0.00024	0.00000	0.00000	0.99613	0.00365	0.00008	0.00022	0.00000	0.00000
43	0.99717	0.00253	0.00013	0.00030	0.00000	0.00000	0.99614	0.00365	0.00013	0.00020	0.00000	0.00000
44	0.99696	0.00275	0.00006	0.00030	0.00000	0.00000	0.99600	0.00387	0.00013	0.00013	0.00000	0.00000
45	0.99701	0.00266	0.00011	0.00033	0.00000	0.00000	0.99561	0.00417	0.00014	0.00021	0.00000	0.00000
46	0.99688	0.00289	0.00008	0.00023	0.00000	0.00000	0.99568	0.00417	0.00010	0.00014	0.00000	0.00000
47	0.99677	0.00301	0.00015	0.00022	0.00000	0.00000	0.99543	0.00432	0.00012	0.00025	0.00000	0.00000
48	0.99703	0.00278	0.00008	0.00018	0.00000	0.00000	0.99534	0.00438	0.00005	0.00028	0.00000	0.00000
49	0.99699	0.00279	0.00009	0.00021	0.00000	0.00000	0.99558	0.00415	0.00021	0.00027	0.00000	0.00000
50	0.99702	0.00282	0.00014	0.00015	0.00000	0.00000	0.99598	0.00371	0.00012	0.00031	0.00000	0.00000
51	0.99699	0.00285	0.00005	0.00015	0.00000	0.00000	0.99555	0.00424	0.00008	0.00021	0.00000	0.00000
52	0.99728	0.00251	0.00013	0.00021	0.00000	0.00000	0.99551	0.00427	0.00015	0.00022	0.00000	0.00000
53	0.99686	0.00292	0.00012	0.00022	0.00000	0.00000	0.99547	0.00439	0.00010	0.00014	0.00000	0.00000
54	0.99664	0.00315	0.00014	0.00021	0.00000	0.00000	0.99524	0.00449	0.00016	0.00026	0.00000	0.00000
55	0.99633	0.00346	0.00015	0.00021	0.00000	0.00000	0.99449	0.00532	0.00025	0.00018	0.00000	0.00000
56	0.99720	0.00257	0.00015	0.00022	0.00000	0.00000	0.99552	0.00429	0.00017	0.00018	0.00000	0.00000
57	0.99663	0.00304	0.00021	0.00034	0.00000	0.00000	0.99476	0.00494	0.00012	0.00030	0.00000	0.00000
58	0.99646	0.00314	0.00011	0.00040	0.00000	0.00000	0.99489	0.00481	0.00014	0.00030	0.00000	0.00000
59	0.99658	0.00305	0.00005	0.00038	0.00000	0.00000	0.99469	0.00509	0.00008	0.00021	0.00000	0.00000
