#Mean	452.951
#Median	421
#Mode	323
#STDev	205.771
#PercentOfPairs	99.988
#InsertSize	Count
5	1
35	5
36	2
37	3
39	9
40	2
41	4
42	4
43	1
44	7
45	3
46	5
47	3
49	5
50	3
51	7
52	12
53	4
54	7
55	10
56	6
57	4
58	1
59	8
60	5
61	7
62	13
63	13
64	10
65	10
66	12
67	3
68	2
69	7
70	4
71	13
72	17
73	14
74	14
75	16
76	12
77	20
78	13
79	5
80	12
81	8
82	17
83	16
84	21
85	25
86	30
87	25
88	7
89	21
90	17
91	25
92	20
93	19
94	29
95	28
96	28
97	15
98	17
99	9
100	12
101	17
102	37
103	37
104	35
105	28
106	30
107	32
108	18
109	16
110	13
111	32
112	29
113	39
114	45
115	60
116	36
117	25
118	36
119	30
120	21
121	30
122	46
123	34
124	46
125	45
126	46
127	45
128	36
129	41
130	30
131	24
132	45
133	48
134	60
135	64
136	54
137	59
138	58
139	44
140	44
141	48
142	45
143	68
144	45
145	57
146	65
147	58
148	58
149	48
150	41
151	43
152	33
153	61
154	81
155	67
156	82
157	80
158	68
159	70
160	58
161	48
162	56
163	63
164	68
165	96
166	92
167	93
168	73
169	51
170	61
171	58
172	48
173	69
174	66
175	88
176	125
177	104
178	115
179	90
180	75
181	59
182	73
183	73
184	81
185	122
186	106
187	122
188	120
189	98
190	83
191	111
192	73
193	62
194	73
195	103
196	121
197	117
198	116
199	143
200	120
201	84
202	75
203	69
204	97
205	98
206	109
207	161
208	143
209	152
210	124
211	97
212	102
213	111
214	120
215	121
216	122
217	174
218	151
219	137
220	126
221	116
222	127
223	122
224	139
225	117
226	124
227	156
228	151
229	183
230	169
231	99
232	125
233	129
234	108
235	156
236	132
237	155
238	159
239	174
240	170
241	148
242	150
243	151
244	143
245	136
246	166
247	157
248	169
249	206
250	215
251	158
252	141
253	132
254	136
255	144
256	149
257	160
258	201
259	172
260	182
261	177
262	183
263	194
264	155
265	146
266	172
267	193
268	197
269	220
270	202
271	179
272	207
273	199
274	187
275	148
276	153
277	169
278	214
279	188
280	238
281	211
282	228
283	168
284	182
285	168
286	175
287	190
288	180
289	226
290	244
291	210
292	246
293	233
294	196
295	198
296	163
297	191
298	192
299	205
300	238
301	251
302	246
303	216
304	209
305	215
306	224
307	184
308	208
309	211
310	215
311	262
312	233
313	273
314	218
315	226
316	212
317	185
318	227
319	224
320	242
321	235
322	268
323	302
324	227
325	225
326	237
327	173
328	196
329	231
330	245
331	258
332	230
333	244
334	260
335	246
336	229
337	226
338	209
339	219
340	259
341	239
342	249
343	268
344	283
345	242
346	242
347	223
348	207
349	226
350	203
351	228
352	263
353	294
354	275
355	264
356	263
357	228
358	209
359	210
360	211
361	265
362	241
363	240
364	266
365	268
366	236
367	247
368	205
369	202
370	200
371	266
372	237
373	262
374	239
375	259
376	240
377	231
378	224
379	262
380	220
381	210
382	249
383	221
384	263
385	229
386	257
387	263
388	215
389	223
390	203
391	243
392	227
393	235
394	246
395	253
396	230
397	195
398	248
399	209
400	206
401	214
402	207
403	254
404	207
405	251
406	245
407	234
408	222
409	198
410	217
411	272
412	209
413	201
414	279
415	247
416	247
417	262
418	205
419	229
420	209
421	219
422	199
423	210
424	219
425	209
426	214
427	221
428	251
429	212
430	231
431	201
432	202
433	221
434	225
435	232
436	230
437	230
438	211
439	242
440	228
441	190
442	224
443	209
444	214
445	232
446	231
447	247
448	239
449	225
450	205
451	192
452	212
453	198
454	202
455	186
456	184
457	214
458	216
459	191
460	193
461	226
462	197
463	179
464	195
465	210
466	206
467	215
468	184
469	212
470	180
471	175
472	189
473	157
474	194
475	194
476	157
477	193
478	185
479	194
480	226
481	174
482	198
483	177
484	190
485	164
486	185
487	173
488	196
489	219
490	181
491	199
492	164
493	187
494	146
495	169
496	180
497	161
498	169
499	165
500	159
501	175
502	180
503	159
504	158
505	170
506	181
507	173
508	154
509	169
510	170
511	205
512	179
513	174
514	160
515	169
516	159
517	178
518	165
519	177
520	137
521	167
522	167
523	145
524	153
525	145
526	154
527	159
528	158
529	168
530	155
531	190
532	162
533	170
534	180
535	147
536	132
537	150
538	138
539	144
540	153
541	144
542	167
543	160
544	133
545	138
546	119
547	141
548	158
549	131
550	143
551	139
552	163
553	136
554	142
555	150
556	138
557	143
558	117
559	151
560	128
561	123
562	138
563	136
564	112
565	111
566	130
567	147
568	117
569	123
570	131
571	141
572	146
573	152
574	156
575	132
576	125
577	139
578	137
579	117
580	119
581	128
582	141
583	124
584	112
585	116
586	125
587	108
588	118
589	98
590	108
591	149
592	115
593	109
594	122
595	122
596	106
597	114
598	108
599	116
600	103
601	107
602	122
603	108
604	125
605	111
606	125
607	125
608	102
609	126
610	120
611	108
612	116
613	108
614	112
615	113
616	83
617	88
618	103
619	92
620	98
621	98
622	100
623	86
624	120
625	115
626	114
627	99
628	99
629	103
630	97
631	100
632	90
633	90
634	97
635	101
636	86
637	96
638	96
639	95
640	104
641	89
642	92
643	104
644	84
645	99
646	110
647	95
648	94
649	90
650	83
651	125
652	87
653	77
654	76
655	85
656	88
657	76
658	97
659	64
660	83
661	94
662	86
663	70
664	78
665	73
666	91
667	68
668	76
669	76
670	96
671	81
672	81
673	89
674	77
675	86
676	78
677	71
678	90
679	74
680	78
681	86
682	73
683	89
684	80
685	69
686	81
687	79
688	69
689	60
690	69
691	85
692	64
693	63
694	94
695	71
696	65
697	75
698	69
699	74
700	51
701	69
702	69
703	68
704	78
705	91
706	59
707	84
708	60
709	72
710	63
711	66
712	63
713	78
714	76
715	63
716	53
717	64
718	49
719	67
720	61
721	70
722	53
723	66
724	46
725	64
726	65
727	59
728	75
729	59
730	60
731	50
732	68
733	65
734	75
735	52
736	54
737	57
738	65
739	49
740	61
741	57
742	58
743	42
744	51
745	55
746	51
747	53
748	53
749	50
750	48
751	61
752	44
753	60
754	46
755	48
756	49
757	49
758	59
759	48
760	55
761	39
762	44
763	63
764	50
765	45
766	36
767	37
768	57
769	56
770	53
771	47
772	54
773	34
774	42
775	40
776	53
777	35
778	48
779	52
780	44
781	42
782	40
783	41
784	49
785	43
786	38
787	48
788	38
789	59
790	45
791	53
792	49
793	46
794	45
795	39
796	50
797	43
798	28
799	40
800	43
801	40
802	56
803	38
804	50
805	52
806	29
807	36
808	34
809	30
810	40
811	34
812	41
813	31
814	33
815	48
816	25
817	35
818	37
819	38
820	40
821	52
822	48
823	42
824	37
825	30
826	36
827	36
828	44
829	44
830	38
831	20
832	41
833	35
834	25
835	34
836	40
837	34
838	36
839	35
840	36
841	42
842	44
843	26
844	33
845	26
846	32
847	35
848	31
849	38
850	24
851	30
852	26
853	33
854	28
855	38
856	41
857	40
858	35
859	26
860	24
861	43
862	30
863	33
864	30
865	24
866	29
867	28
868	41
869	26
870	26
871	39
872	15
873	24
874	28
875	33
876	22
877	19
878	27
879	34
880	28
881	30
882	16
883	25
884	21
885	19
886	11
887	37
888	23
889	22
890	21
891	20
892	13
893	20
894	22
895	34
896	21
897	22
898	25
899	23
900	16
901	20
902	19
903	26
904	16
905	23
906	24
907	20
908	23
909	22
910	20
911	21
912	19
913	22
914	21
915	24
916	20
917	27
918	19
919	21
920	23
921	16
922	19
923	26
924	21
925	24
926	34
927	18
928	15
929	20
930	22
931	13
932	22
933	18
934	10
935	17
936	18
937	19
938	21
939	18
940	12
941	13
942	17
943	18
944	22
945	21
946	20
947	14
948	20
949	21
950	11
951	10
952	11
953	16
954	22
955	13
956	13
957	20
958	24
959	15
960	17
961	19
962	20
963	18
964	17
965	11
966	21
967	19
968	15
969	15
970	11
971	19
972	18
973	12
974	19
975	14
976	20
977	5
978	18
979	17
980	14
981	11
982	14
983	6
984	15
985	9
986	20
987	13
988	16
989	19
990	7
991	8
992	16
993	10
994	16
995	12
996	13
997	12
998	15
999	12
1000	9
1001	7
1002	11
1003	11
1004	17
1005	9
1006	18
1007	14
1008	10
1009	10
1010	14
1011	13
1012	9
1013	13
1014	8
1015	10
1016	12
1017	9
1018	6
1019	9
1020	10
1021	15
1022	19
1023	8
1024	12
1025	19
1026	10
1027	6
1028	5
1029	16
1030	10
1031	9
1032	9
1033	10
1034	10
1035	9
1036	8
1037	10
1038	7
1039	8
1040	10
1041	7
1042	8
1043	9
1044	12
1045	9
1046	13
1047	8
1048	8
1049	11
1050	12
1051	9
1052	10
1053	11
1054	10
1055	10
1056	7
1057	9
1058	14
1059	8
1060	8
1061	6
1062	5
1063	12
1064	11
1065	10
1066	7
1067	6
1068	3
1069	9
1070	9
1071	9
1072	7
1073	4
1074	9
1075	10
1076	11
1077	5
1078	2
1079	5
1080	11
1081	4
1082	6
1083	6
1084	9
1085	7
1086	6
1087	10
1088	7
1089	5
1090	6
1091	6
1092	5
1093	3
1094	7
1095	7
1096	8
1097	8
1098	3
1099	2
1100	5
1101	7
1102	5
1103	11
1104	3
1105	8
1106	7
1107	3
1108	5
1109	6
1110	2
1111	5
1112	5
1113	1
1114	7
1115	6
1116	7
1118	2
1119	6
1120	10
1121	4
1122	5
1123	8
1124	3
1125	9
1126	2
1127	2
1128	7
1129	4
1130	6
1131	8
1132	8
1133	6
1134	2
1135	3
1136	3
1137	9
1138	6
1139	4
1140	7
1141	7
1142	5
1143	2
1144	1
1145	5
1146	2
1147	2
1148	6
1149	2
1150	3
1151	5
1152	4
1153	2
1154	5
1155	4
1156	2
1157	8
1158	2
1159	3
1160	4
1161	1
1162	3
1163	2
1164	3
1165	2
1166	4
1167	4
1168	2
1169	3
1170	4
1171	3
1172	2
1173	1
1174	1
1175	2
1176	5
1177	1
1178	3
1179	1
1180	1
1181	1
1182	2
1183	4
1184	1
1185	1
1186	1
1187	4
1188	7
1189	2
1190	4
1191	2
1192	3
1193	2
1194	5
1195	1
1196	1
1197	2
1198	2
1199	1
1202	4
1203	2
1204	2
1205	3
1206	4
1207	1
1208	3
1209	1
1210	2
1211	3
1212	5
1213	4
1214	3
1215	2
1216	1
1217	1
1219	4
1220	2
1221	2
1225	1
1226	2
1227	2
1228	2
1229	2
1230	2
1232	3
1234	1
1236	3
1237	2
1238	1
1239	1
1240	1
1241	1
1242	1
1243	1
