#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99550	0.00420	0.00000	0.00000	0.00030	0.00000	0.99497	0.00503	0.00000	0.00000	0.00000	0.00000
2	0.99507	0.00472	0.00000	0.00000	0.00021	0.00000	0.99496	0.00504	0.00000	0.00000	0.00000	0.00000
3	0.99596	0.00397	0.00000	0.00002	0.00005	0.00000	0.99477	0.00516	0.00000	0.00007	0.00000	0.00000
4	0.99614	0.00372	0.00001	0.00005	0.00009	0.00000	0.99319	0.00669	0.00002	0.00012	0.00000	0.00000
5	0.99659	0.00334	0.00001	0.00008	0.00000	0.00000	0.98905	0.01075	0.00003	0.00020	0.00000	0.00000
6	0.99711	0.00279	0.00002	0.00006	0.00005	0.00000	0.99266	0.00709	0.00008	0.00025	0.00000	0.00000
7	0.99712	0.00283	0.00001	0.00005	0.00000	0.00000	0.99480	0.00500	0.00010	0.00020	0.00000	0.00000
8	0.99734	0.00253	0.00005	0.00014	0.00000	0.00000	0.99467	0.00507	0.00004	0.00026	0.00000	0.00000
9	0.99728	0.00261	0.00002	0.00011	0.00000	0.00000	0.99503	0.00474	0.00008	0.00023	0.00000	0.00000
10	0.99726	0.00265	0.00006	0.00009	0.00000	0.00000	0.99613	0.00365	0.00008	0.00022	0.00000	0.00000
11	0.99744	0.00244	0.00006	0.00012	0.00000	0.00000	0.99677	0.00296	0.00008	0.00027	0.00000	0.00000
12	0.99836	0.00150	0.00004	0.00014	0.00000	0.00000	0.99614	0.00362	0.00004	0.00024	0.00000	0.00000
13	0.99762	0.00225	0.00007	0.00014	0.00000	0.00000	0.99710	0.00267	0.00003	0.00023	0.00000	0.00000
14	0.99810	0.00177	0.00007	0.00013	0.00000	0.00000	0.99729	0.00254	0.00004	0.00017	0.00000	0.00000
15	0.99763	0.00219	0.00003	0.00018	0.00000	0.00000	0.99648	0.00327	0.00006	0.00024	0.00000	0.00000
16	0.99802	0.00181	0.00008	0.00017	0.00000	0.00000	0.99655	0.00321	0.00008	0.00023	0.00000	0.00000
17	0.99761	0.00225	0.00005	0.00014	0.00000	0.00000	0.99674	0.00305	0.00008	0.00020	0.00000	0.00000
18	0.99776	0.00208	0.00008	0.00016	0.00000	0.00000	0.99636	0.00344	0.00005	0.00020	0.00000	0.00000
19	0.99821	0.00164	0.00002	0.00015	0.00000	0.00000	0.99679	0.00297	0.00005	0.00024	0.00000	0.00000
20	0.99790	0.00198	0.00004	0.00012	0.00000	0.00000	0.99729	0.00252	0.00004	0.00020	0.00000	0.00000
21	0.99821	0.00167	0.00008	0.00013	0.00000	0.00000	0.99635	0.00349	0.00006	0.00016	0.00000	0.00000
22	0.99761	0.00216	0.00008	0.00023	0.00000	0.00000	0.99698	0.00284	0.00002	0.00018	0.00000	0.00000
23	0.99722	0.00259	0.00005	0.00019	0.00000	0.00000	0.99666	0.00318	0.00012	0.00015	0.00000	0.00000
24	0.99746	0.00235	0.00005	0.00019	0.00000	0.00000	0.99665	0.00316	0.00005	0.00019	0.00000	0.00000
25	0.99706	0.00279	0.00005	0.00014	0.00000	0.00000	0.99688	0.00294	0.00003	0.00017	0.00000	0.00000
26	0.99618	0.00365	0.00008	0.00017	0.00000	0.00000	0.99653	0.00327	0.00018	0.00020	0.00000	0.00000
27	0.99700	0.00283	0.00008	0.00017	0.00000	0.00000	0.99666	0.00310	0.00008	0.00023	0.00000	0.00000
28	0.99663	0.00316	0.00008	0.00020	0.00000	0.00000	0.99610	0.00367	0.00011	0.00023	0.00000	0.00000
29	0.99729	0.00254	0.00006	0.00017	0.00000	0.00000	0.99638	0.00340	0.00009	0.00023	0.00000	0.00000
30	0.99679	0.00300	0.00012	0.00021	0.00000	0.00000	0.99676	0.00304	0.00007	0.00020	0.00000	0.00000
31	0.99673	0.00312	0.00005	0.00015	0.00000	0.00000	0.99660	0.00317	0.00010	0.00023	0.00000	0.00000
32	0.99641	0.00341	0.00009	0.00018	0.00000	0.00000	0.99588	0.00389	0.00003	0.00023	0.00000	0.00000
33	0.99751	0.00234	0.00006	0.00015	0.00000	0.00000	0.99674	0.00307	0.00009	0.00019	0.00000	0.00000
34	0.99740	0.00238	0.00005	0.00022	0.00000	0.00000	0.99648	0.00319	0.00005	0.00033	0.00000	0.00000
35	0.99724	0.00260	0.00015	0.00017	0.00000	0.00000	0.99647	0.00318	0.00011	0.00035	0.00000	0.00000
36	0.99735	0.00245	0.00008	0.00020	0.00000	0.00000	0.99560	0.00409	0.00017	0.00031	0.00000	0.00000
37	0.99742	0.00236	0.00005	0.00022	0.00000	0.00000	0.99571	0.00399	0.00011	0.00030	0.00000	0.00000
38	0.99707	0.00272	0.00006	0.00020	0.00000	0.00000	0.99641	0.00333	0.00013	0.00027	0.00000	0.00000
39	0.99735	0.00248	0.00010	0.00017	0.00000	0.00000	0.99566	0.00411	0.00007	0.00023	0.00000	0.00000
40	0.99704	0.00269	0.00014	0.00027	0.00000	0.00000	0.99626	0.00344	0.00014	0.00030	0.00000	0.00000
41	0.99770	0.00214	0.00004	0.00016	0.00000	0.00000	0.99607	0.00368	0.00005	0.00026	0.00000	0.00000
42	0.99717	0.00265	0.00008	0.00018	0.00000	0.00000	0.99643	0.00329	0.00014	0.00028	0.00000	0.00000
43	0.99757	0.00222	0.00010	0.00021	0.00000	0.00000	0.99616	0.00359	0.00011	0.00025	0.00000	0.00000
44	0.99715	0.00258	0.00009	0.00026	0.00000	0.00000	0.99613	0.00357	0.00009	0.00030	0.00000	0.00000
45	0.99728	0.00252	0.00006	0.00020	0.00000	0.00000	0.99584	0.00384	0.00010	0.00032	0.00000	0.00000
46	0.99743	0.00236	0.00012	0.00022	0.00000	0.00000	0.99590	0.00389	0.00004	0.00020	0.00000	0.00000
47	0.99710	0.00253	0.00015	0.00037	0.00000	0.00000	0.99622	0.00354	0.00012	0.00024	0.00000	0.00000
