#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99583	0.00385	0.00000	0.00000	0.00032	0.00000	0.99692	0.00307	0.00000	0.00000	0.00001	0.00000
2	0.99495	0.00480	0.00000	0.00000	0.00024	0.00000	0.99645	0.00355	0.00000	0.00000	0.00000	0.00000
3	0.99590	0.00403	0.00000	0.00003	0.00003	0.00000	0.99651	0.00349	0.00000	0.00001	0.00000	0.00000
4	0.99589	0.00398	0.00000	0.00005	0.00009	0.00000	0.99776	0.00220	0.00000	0.00004	0.00000	0.00000
5	0.99613	0.00380	0.00003	0.00008	0.00000	0.00000	0.99699	0.00296	0.00002	0.00005	0.00000	0.00000
6	0.99677	0.00315	0.00002	0.00009	0.00000	0.00000	0.99757	0.00237	0.00003	0.00006	0.00000	0.00000
7	0.99657	0.00334	0.00003	0.00009	0.00001	0.00000	0.99777	0.00214	0.00001	0.00009	0.00000	0.00000
8	0.99679	0.00310	0.00003	0.00010	0.00001	0.00000	0.99707	0.00286	0.00001	0.00008	0.00000	0.00000
9	0.99678	0.00309	0.00002	0.00013	0.00000	0.00000	0.99651	0.00338	0.00000	0.00011	0.00000	0.00000
10	0.99686	0.00304	0.00009	0.00010	0.00000	0.00000	0.99767	0.00224	0.00003	0.00009	0.00000	0.00000
11	0.99684	0.00305	0.00008	0.00010	0.00000	0.00000	0.99702	0.00286	0.00005	0.00012	0.00000	0.00000
12	0.99839	0.00153	0.00003	0.00009	0.00000	0.00000	0.99673	0.00311	0.00004	0.00016	0.00000	0.00000
13	0.99733	0.00257	0.00005	0.00009	0.00000	0.00000	0.99802	0.00185	0.00003	0.00012	0.00000	0.00000
14	0.99802	0.00187	0.00005	0.00011	0.00000	0.00000	0.99754	0.00229	0.00003	0.00016	0.00000	0.00000
15	0.99756	0.00231	0.00004	0.00013	0.00000	0.00000	0.99722	0.00267	0.00003	0.00010	0.00000	0.00000
16	0.99831	0.00159	0.00009	0.00010	0.00000	0.00000	0.99684	0.00305	0.00007	0.00010	0.00000	0.00000
17	0.99704	0.00277	0.00002	0.00019	0.00000	0.00000	0.99704	0.00281	0.00008	0.00015	0.00000	0.00000
