#Mean	447.745
#Median	420
#Mode	354
#STDev	181.234
#PercentOfPairs	99.992
#InsertSize	Count
10	1
35	4
36	4
38	1
39	1
40	3
41	6
42	2
43	11
44	10
45	9
46	6
47	4
48	3
49	4
50	11
51	9
52	5
53	15
54	5
55	12
56	11
57	9
58	6
59	7
60	9
61	12
62	16
63	13
64	24
65	21
66	8
67	5
68	11
69	8
70	11
71	15
72	15
73	17
74	19
75	10
76	20
77	11
78	7
79	14
80	11
81	21
82	22
83	19
84	23
85	24
86	18
87	13
88	13
89	19
90	12
91	18
92	11
93	20
94	32
95	23
96	35
97	19
98	16
99	23
100	13
101	12
102	19
103	21
104	32
105	28
106	31
107	23
108	22
109	17
110	23
111	17
112	27
113	33
114	37
115	28
116	40
117	43
118	27
119	30
120	29
121	24
122	31
123	38
124	45
125	53
126	50
127	53
128	49
129	21
130	39
131	26
132	26
133	44
134	52
135	47
136	54
137	76
138	38
139	52
140	25
141	23
142	40
143	45
144	57
145	75
146	62
147	68
148	53
149	50
150	41
151	39
152	52
153	56
154	58
155	71
156	73
157	94
158	66
159	70
160	60
161	43
162	49
163	57
164	64
165	75
166	79
167	87
168	69
169	73
170	51
171	56
172	59
173	72
174	76
175	99
176	107
177	86
178	103
179	77
180	74
181	76
182	58
183	53
184	88
185	94
186	120
187	127
188	117
189	93
190	95
191	72
192	75
193	73
194	102
195	114
196	118
197	131
198	107
199	133
200	124
201	100
202	92
203	89
204	131
205	87
206	112
207	159
208	133
209	121
210	101
211	116
212	89
213	97
214	117
215	114
216	123
217	133
218	172
219	145
220	138
221	120
222	142
223	100
224	118
225	133
226	118
227	150
228	168
229	157
230	166
231	148
232	144
233	141
234	149
235	145
236	158
237	158
238	200
239	181
240	153
241	172
242	163
243	153
244	146
245	158
246	155
247	197
248	197
249	215
250	204
251	216
252	191
253	194
254	155
255	179
256	180
257	181
258	228
259	252
260	275
261	243
262	225
263	169
264	183
265	175
266	174
267	209
268	233
269	260
270	272
271	258
272	244
273	223
274	207
275	201
276	188
277	204
278	231
279	251
280	257
281	253
282	268
283	244
284	209
285	212
286	270
287	243
288	242
289	224
290	273
291	298
292	289
293	299
294	265
295	263
296	242
297	265
298	243
299	261
300	304
301	311
302	324
303	306
304	275
305	261
306	241
307	257
308	238
309	308
310	283
311	325
312	320
313	317
314	314
315	303
316	231
317	273
318	279
319	303
320	306
321	313
322	295
323	343
324	329
325	279
326	318
327	281
328	275
329	296
330	310
331	317
332	351
333	328
334	331
335	334
336	273
337	311
338	308
339	315
340	327
341	321
342	348
343	379
344	326
345	342
346	319
347	310
348	313
349	325
350	325
351	355
352	337
353	361
354	384
355	356
356	347
357	328
358	291
359	311
360	339
361	365
362	322
363	316
364	372
365	354
366	350
367	335
368	317
369	325
370	293
371	337
372	353
373	366
374	368
375	358
376	365
377	370
378	324
379	332
380	299
381	323
382	331
383	333
384	353
385	364
386	377
387	379
388	336
389	338
390	299
391	343
392	335
393	300
394	357
395	353
396	328
397	359
398	312
399	333
400	323
401	329
402	335
403	296
404	316
405	344
406	348
407	307
408	323
409	337
410	295
411	325
412	303
413	340
414	322
415	309
416	350
417	319
418	275
419	310
420	337
421	301
422	313
423	316
424	306
425	353
426	324
427	318
428	318
429	292
430	320
431	274
432	274
433	307
434	314
435	320
436	334
437	300
438	322
439	260
440	296
441	301
442	260
443	271
444	281
445	317
446	342
447	284
448	330
449	295
450	275
451	289
452	264
453	290
454	263
455	293
456	309
457	298
458	286
459	340
460	267
461	285
462	302
463	276
464	269
465	269
466	262
467	295
468	313
469	268
470	319
471	305
472	264
473	267
474	267
475	254
476	285
477	285
478	266
479	284
480	226
481	263
482	249
483	235
484	269
485	253
486	218
487	279
488	238
489	238
490	265
491	231
492	247
493	242
494	256
495	231
496	248
497	256
498	210
499	229
500	268
501	255
502	249
503	222
504	228
505	231
506	249
507	208
508	224
509	213
510	238
511	221
512	197
513	235
514	182
515	228
516	214
517	217
518	212
519	228
520	239
521	238
522	227
523	230
524	208
525	209
526	211
527	176
528	215
529	211
530	197
531	212
532	194
533	189
534	189
535	199
536	216
537	212
538	204
539	235
540	205
541	171
542	197
543	223
544	190
545	188
546	185
547	205
548	196
549	203
550	199
551	195
552	181
553	177
554	165
555	147
556	165
557	196
558	164
559	178
560	182
561	158
562	207
563	151
564	175
565	168
566	180
567	171
568	184
569	170
570	141
571	145
572	193
573	191
574	153
575	177
576	172
577	167
578	151
579	153
580	158
581	158
582	166
583	176
584	128
585	177
586	147
587	160
588	133
589	148
590	152
591	165
592	161
593	174
594	134
595	150
596	119
597	137
598	132
599	137
600	148
601	164
602	152
603	154
604	138
605	143
606	149
607	152
608	126
609	142
610	125
611	133
612	163
613	142
614	124
615	139
616	142
617	131
618	117
619	135
620	113
621	150
622	135
623	116
624	122
625	116
626	127
627	107
628	136
629	119
630	119
631	108
632	110
633	128
634	122
635	126
636	123
637	118
638	126
639	131
640	118
641	118
642	135
643	110
644	103
645	125
646	133
647	105
648	136
649	100
650	112
651	97
652	86
653	105
654	114
655	111
656	112
657	101
658	97
659	107
660	88
661	120
662	101
663	90
664	117
665	96
666	97
667	91
668	88
669	84
670	82
671	90
672	87
673	92
674	74
675	90
676	91
677	102
678	86
679	81
680	97
681	103
682	96
683	96
684	74
685	97
686	91
687	87
688	75
689	71
690	106
691	75
692	82
693	72
694	82
695	69
696	75
697	85
698	71
699	68
700	90
701	78
702	66
703	73
704	75
705	108
706	91
707	71
708	62
709	68
710	71
711	63
712	77
713	84
714	68
715	73
716	86
717	63
718	75
719	73
720	64
721	69
722	78
723	73
724	76
725	55
726	73
727	69
728	58
729	67
730	66
731	72
732	68
733	78
734	68
735	58
736	64
737	69
738	58
739	59
740	82
741	58
742	70
743	66
744	57
745	69
746	71
747	59
748	69
749	67
750	61
751	53
752	59
753	41
754	68
755	54
756	42
757	56
758	49
759	60
760	44
761	66
762	64
763	65
764	53
765	59
766	55
767	64
768	60
769	62
770	43
771	38
772	50
773	55
774	50
775	42
776	59
777	44
778	50
779	45
780	69
781	49
782	44
783	43
784	57
785	50
786	39
787	60
788	61
789	43
790	37
791	42
792	58
793	41
794	26
795	45
796	48
