#Mean	461.745
#Median	438
#Mode	449
#STDev	179.708
#PercentOfPairs	99.986
#InsertSize	Count
19	1
35	9
36	2
37	1
38	3
39	3
40	5
41	1
42	6
43	11
44	8
45	5
46	3
47	6
48	3
49	1
50	4
51	8
52	8
53	9
54	9
55	5
56	7
57	8
58	4
59	4
60	8
61	6
62	10
63	9
64	6
65	15
66	9
67	6
68	2
69	2
70	12
71	10
72	7
73	4
74	21
75	16
76	8
77	9
78	6
79	3
80	7
81	7
82	16
83	10
84	14
85	12
86	12
87	10
88	3
89	6
90	9
91	13
92	20
93	19
94	17
95	19
96	25
97	7
98	18
99	8
100	8
101	15
102	16
103	21
104	14
105	24
106	23
107	25
108	15
109	15
110	11
111	5
112	11
113	23
114	35
115	26
116	32
117	21
118	26
119	17
120	12
121	14
122	16
123	29
124	27
125	22
126	26
127	18
128	29
129	19
130	20
131	13
132	24
133	27
134	33
135	39
136	41
137	37
138	31
139	24
140	19
141	19
142	29
143	38
144	34
145	39
146	43
147	34
148	32
149	25
150	26
151	28
152	31
153	33
154	46
155	45
156	47
157	49
158	38
159	38
160	27
161	37
162	36
163	33
164	57
165	46
166	51
167	45
168	59
169	55
170	29
171	35
172	27
173	48
174	47
175	74
176	62
177	59
178	68
179	64
180	48
181	48
182	45
183	36
184	59
185	72
186	68
187	77
188	60
189	76
190	56
191	51
192	42
193	61
194	56
195	66
196	71
197	72
198	78
199	85
200	52
201	74
202	50
203	67
204	46
205	70
206	77
207	80
208	73
209	100
210	72
211	82
212	78
213	78
214	71
215	67
216	65
217	83
218	88
219	100
220	95
221	86
222	74
223	81
224	86
225	76
226	94
227	103
228	102
229	107
230	107
231	101
232	98
233	74
234	96
235	74
236	87
237	112
238	120
239	129
240	103
241	111
242	116
243	100
244	125
245	111
246	90
247	101
248	145
249	131
250	152
251	135
252	104
253	127
254	118
255	100
256	117
257	129
258	137
259	129
260	142
261	127
262	159
263	149
264	110
265	135
266	141
267	123
268	152
269	122
270	148
271	153
272	178
273	184
274	151
275	123
276	132
277	147
278	135
279	148
280	173
281	194
282	187
283	168
284	163
285	120
286	132
287	170
288	177
289	154
290	161
291	203
292	187
293	192
294	161
295	174
296	172
297	164
298	163
299	162
300	192
301	180
302	180
303	186
304	198
305	221
306	172
307	182
308	190
309	182
310	221
311	228
312	226
313	193
314	222
315	186
316	218
317	196
318	187
319	172
320	187
321	214
322	226
323	211
324	203
325	215
326	187
327	194
328	217
329	180
330	207
331	218
332	232
333	268
334	253
335	250
336	220
337	209
338	216
339	195
340	214
341	204
342	231
343	238
344	247
345	233
346	235
347	226
348	211
349	234
350	218
351	231
352	241
353	255
354	260
355	254
356	234
357	242
358	207
359	218
360	194
361	266
362	270
363	280
364	293
365	282
366	270
367	301
368	225
369	250
370	235
371	252
372	242
373	241
374	246
375	249
376	256
377	287
378	249
379	242
380	280
381	250
382	242
383	250
384	284
385	246
386	255
387	264
388	241
389	274
390	272
391	211
392	250
393	221
394	267
395	306
396	279
397	268
398	295
399	266
400	249
401	216
402	219
403	224
404	256
405	250
406	308
407	234
408	267
409	261
410	232
411	189
412	274
413	249
414	247
415	261
416	297
417	256
418	265
419	245
420	207
421	241
422	260
423	281
424	236
425	231
426	254
427	231
428	259
429	239
430	233
431	226
432	247
433	253
434	213
435	243
436	261
437	262
438	228
439	218
440	244
441	232
442	224
443	220
444	253
445	236
446	247
447	261
448	262
449	309
450	268
451	217
452	228
453	213
454	237
455	219
456	244
457	250
458	246
459	229
460	260
461	213
462	222
463	208
464	208
465	240
466	208
467	215
468	225
469	243
470	259
471	229
472	192
473	265
474	230
475	194
476	210
477	190
478	215
479	213
480	248
481	226
482	216
483	205
484	199
485	219
486	192
487	211
488	211
489	238
490	224
491	202
492	218
493	215
494	211
495	211
496	218
497	188
498	188
499	205
500	208
501	200
502	218
503	185
504	166
505	179
506	174
507	215
508	191
509	186
510	190
511	196
512	202
513	177
514	182
515	194
516	178
517	187
518	181
519	190
520	191
521	214
522	191
523	189
524	160
525	181
526	152
527	155
528	191
529	172
530	177
531	178
532	193
533	146
534	164
535	188
536	165
537	157
538	165
539	170
540	157
541	153
542	177
543	153
544	162
545	147
546	157
547	127
548	144
549	145
550	160
551	163
552	158
553	161
554	153
555	169
556	149
557	142
558	168
559	142
560	169
561	134
562	138
563	156
564	164
565	158
566	148
567	144
568	133
569	153
570	175
571	123
572	131
573	136
574	161
575	143
576	143
577	149
578	135
579	138
580	129
581	126
582	161
583	125
584	144
585	156
586	136
587	124
588	130
589	141
590	122
591	138
592	110
593	121
594	138
595	115
596	125
597	137
598	132
599	133
600	135
601	145
602	127
603	122
604	118
605	109
606	135
607	107
608	134
609	130
610	91
611	126
612	113
613	98
614	99
615	127
616	109
617	99
618	85
619	111
620	121
621	116
622	87
623	107
624	130
625	111
626	103
627	123
628	118
629	86
630	108
631	95
632	85
633	102
634	100
635	103
636	91
637	97
638	90
639	106
640	89
641	80
642	112
643	98
644	95
645	75
646	108
647	100
648	92
649	87
650	88
651	96
652	74
653	103
654	99
655	78
656	89
657	78
658	87
659	92
660	84
661	91
662	90
663	83
664	84
665	86
666	85
667	80
668	91
669	87
670	83
671	84
672	84
673	77
674	78
675	59
676	92
677	83
678	81
679	77
680	82
681	81
682	90
683	92
684	76
685	83
686	79
687	89
688	75
689	81
690	49
691	63
692	69
693	70
694	77
695	78
696	67
697	62
698	86
699	67
700	90
701	61
702	71
703	68
704	58
705	67
706	52
707	64
708	55
709	67
710	65
711	57
712	70
713	58
714	63
715	56
716	64
717	59
718	65
719	62
720	67
721	53
722	87
723	74
724	53
725	51
726	76
727	50
728	50
729	56
730	63
731	53
732	43
733	64
734	47
735	54
736	46
737	58
738	48
739	51
740	54
741	47
742	68
743	33
744	39
745	54
746	48
747	55
748	46
749	43
750	57
751	47
752	59
753	52
754	44
755	37
756	33
757	43
758	38
759	48
760	48
761	36
762	50
763	51
764	35
765	44
766	45
767	48
768	53
769	44
770	50
771	42
772	34
773	27
774	27
775	41
776	42
777	33
778	51
779	55
780	40
781	42
782	35
783	37
784	51
785	31
786	39
787	36
788	42
789	40
790	37
791	32
792	40
793	25
794	30
795	45
796	42
797	38
798	32
799	30
800	38
801	33
802	23
803	31
804	32
805	34
806	39
807	30
808	40
809	31
810	25
811	29
812	35
813	34
814	33
815	24
816	41
817	38
818	26
819	33
820	28
821	34
822	27
823	37
824	37
825	26
826	26
827	25
828	33
829	40
830	35
831	32
832	25
833	34
834	27
835	26
836	19
837	25
838	26
839	27
840	29
841	22
842	11
843	15
844	24
845	27
846	34
847	35
848	24
849	28
850	22
851	20
852	25
853	24
854	23
855	27
856	22
857	27
858	30
859	15
860	26
861	21
862	21
863	25
864	23
865	21
866	13
867	27
868	25
869	16
870	18
871	26
872	23
873	16
874	17
875	26
876	15
877	23
878	26
879	28
880	20
881	17
882	16
883	16
884	9
885	19
886	13
887	19
888	7
889	19
890	21
891	17
892	19
893	28
894	17
895	18
896	23
897	28
898	18
899	17
900	19
901	17
902	14
903	25
904	9
905	17
906	23
907	25
908	25
909	11
910	19
911	17
912	26
913	8
914	6
915	19
916	17
917	14
918	19
919	16
920	19
921	21
922	10
923	17
924	14
925	13
926	17
927	9
928	16
929	12
930	25
931	17
932	12
933	13
934	14
935	12
936	14
937	18
938	10
939	9
940	13
941	21
942	14
943	13
944	16
945	9
946	15
947	14
948	16
949	8
950	10
951	9
952	14
953	19
954	13
955	22
956	17
957	13
958	9
959	7
960	14
961	13
962	12
963	7
964	8
965	5
966	12
967	16
968	9
969	15
970	14
971	8
972	8
973	7
974	13
975	10
976	13
977	12
978	9
979	10
980	12
981	8
982	5
983	6
984	8
985	10
986	8
987	9
988	14
989	5
990	9
991	8
992	15
993	11
994	7
995	11
996	10
997	17
998	13
999	12
1000	8
1001	9
1002	9
1003	6
1004	6
1005	10
1006	2
1007	6
1008	8
1009	9
1010	9
1011	9
1012	8
1013	9
1014	11
1015	9
1016	6
1017	6
1018	7
1019	8
1020	5
1021	10
1022	10
1023	9
1024	9
1025	7
1026	3
1027	11
1028	3
1029	7
1030	7
1031	6
1032	4
1033	7
1034	10
1035	6
1036	4
1037	4
1038	7
1039	8
1040	11
1041	4
1042	5
1043	6
1044	3
1045	3
1046	9
1047	7
1048	7
1049	5
1050	1
1051	6
1052	8
1053	6
1054	6
1055	5
1056	8
1057	9
1058	3
1059	5
1060	3
1061	4
1062	3
1063	3
1064	3
1065	10
1066	3
1067	3
1068	6
1069	6
1070	7
1071	5
1072	5
1073	3
1074	3
1075	4
1076	7
1077	5
1078	3
