#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99527	0.00445	0.00000	0.00000	0.00028	0.00000	0.99554	0.00446	0.00000	0.00000	0.00000	0.00000
2	0.99425	0.00542	0.00000	0.00000	0.00033	0.00000	0.99517	0.00483	0.00000	0.00000	0.00000	0.00000
3	0.99519	0.00476	0.00000	0.00001	0.00004	0.00000	0.99559	0.00437	0.00000	0.00004	0.00000	0.00000
4	0.99520	0.00468	0.00001	0.00006	0.00006	0.00000	0.99595	0.00402	0.00001	0.00003	0.00000	0.00000
5	0.99565	0.00425	0.00002	0.00010	0.00000	0.00000	0.99498	0.00496	0.00003	0.00006	0.00000	0.00000
6	0.99610	0.00378	0.00004	0.00013	0.00000	0.00000	0.99537	0.00449	0.00004	0.00014	0.00000	0.00000
7	0.99585	0.00396	0.00008	0.00018	0.00001	0.00000	0.99611	0.00370	0.00004	0.00019	0.00000	0.00000
8	0.99616	0.00363	0.00005	0.00021	0.00000	0.00000	0.99578	0.00397	0.00008	0.00025	0.00000	0.00000
9	0.99606	0.00367	0.00003	0.00027	0.00000	0.00000	0.99561	0.00420	0.00008	0.00019	0.00000	0.00000
10	0.99651	0.00325	0.00006	0.00024	0.00000	0.00000	0.99601	0.00384	0.00012	0.00015	0.00000	0.00000
11	0.99663	0.00315	0.00007	0.00022	0.00000	0.00000	0.99617	0.00368	0.00006	0.00015	0.00000	0.00000
12	0.99746	0.00231	0.00007	0.00023	0.00000	0.00000	0.99628	0.00354	0.00004	0.00019	0.00000	0.00000
13	0.99711	0.00270	0.00005	0.00020	0.00000	0.00000	0.99655	0.00327	0.00007	0.00018	0.00000	0.00000
14	0.99748	0.00221	0.00007	0.00030	0.00000	0.00000	0.99665	0.00321	0.00009	0.00014	0.00000	0.00000
15	0.99716	0.00266	0.00006	0.00018	0.00000	0.00000	0.99596	0.00388	0.00005	0.00016	0.00000	0.00000
16	0.99704	0.00275	0.00009	0.00021	0.00000	0.00000	0.99628	0.00354	0.00007	0.00019	0.00000	0.00000
17	0.99692	0.00285	0.00010	0.00023	0.00000	0.00000	0.99593	0.00379	0.00004	0.00028	0.00000	0.00000
18	0.99674	0.00307	0.00006	0.00019	0.00000	0.00000	0.99564	0.00403	0.00016	0.00033	0.00000	0.00000
19	0.99755	0.00227	0.00003	0.00019	0.00000	0.00000	0.99627	0.00345	0.00011	0.00028	0.00000	0.00000
20	0.99727	0.00254	0.00003	0.00019	0.00000	0.00000	0.99628	0.00357	0.00009	0.00016	0.00000	0.00000
21	0.99740	0.00248	0.00008	0.00013	0.00000	0.00000	0.99602	0.00377	0.00009	0.00021	0.00000	0.00000
22	0.99702	0.00283	0.00007	0.00015	0.00000	0.00000	0.99624	0.00356	0.00003	0.00020	0.00000	0.00000
23	0.99651	0.00325	0.00007	0.00024	0.00000	0.00000	0.99613	0.00364	0.00008	0.00023	0.00000	0.00000
24	0.99633	0.00343	0.00004	0.00024	0.00000	0.00000	0.99591	0.00385	0.00005	0.00024	0.00000	0.00000
25	0.99610	0.00371	0.00005	0.00019	0.00000	0.00000	0.99571	0.00396	0.00009	0.00034	0.00000	0.00000
26	0.99554	0.00417	0.00016	0.00028	0.00000	0.00000	0.99592	0.00381	0.00014	0.00027	0.00000	0.00000
27	0.99685	0.00294	0.00015	0.00021	0.00000	0.00000	0.99616	0.00366	0.00006	0.00018	0.00000	0.00000
28	0.99611	0.00367	0.00016	0.00022	0.00000	0.00000	0.99641	0.00339	0.00015	0.00020	0.00000	0.00000
29	0.99675	0.00300	0.00017	0.00025	0.00000	0.00000	0.99595	0.00391	0.00009	0.00014	0.00000	0.00000
30	0.99598	0.00372	0.00014	0.00029	0.00000	0.00000	0.99584	0.00390	0.00008	0.00025	0.00000	0.00000
31	0.99516	0.00444	0.00010	0.00040	0.00000	0.00000	0.99549	0.00417	0.00013	0.00035	0.00000	0.00000
32	0.99572	0.00394	0.00012	0.00034	0.00000	0.00000	0.99550	0.00419	0.00015	0.00032	0.00000	0.00000
33	0.99684	0.00292	0.00014	0.00024	0.00000	0.00000	0.99589	0.00381	0.00013	0.00031	0.00000	0.00000
34	0.99696	0.00275	0.00005	0.00029	0.00000	0.00000	0.99537	0.00431	0.00016	0.00032	0.00000	0.00000
35	0.99671	0.00298	0.00017	0.00031	0.00000	0.00000	0.99570	0.00400	0.00017	0.00031	0.00000	0.00000
36	0.99693	0.00286	0.00018	0.00021	0.00000	0.00000	0.99553	0.00419	0.00015	0.00028	0.00000	0.00000
37	0.99690	0.00279	0.00012	0.00031	0.00000	0.00000	0.99516	0.00457	0.00015	0.00027	0.00000	0.00000
38	0.99656	0.00318	0.00009	0.00026	0.00000	0.00000	0.99531	0.00440	0.00021	0.00029	0.00000	0.00000
