#Deviation	4.2668	4.5872
#Avg_STDev	7.080
#Diversity	4.513
#Entropy	0.131
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.612	21.634	21.002	33.683	20.766	18.617
2	34.098	25.205	21.441	33.925	25.113	21.903
3	35.522	25.986	22.977	35.161	25.714	21.323
4	35.788	26.211	22.480	35.277	25.158	21.800
5	35.816	26.250	24.738	35.537	25.812	21.603
6	36.940	26.741	23.848	36.504	25.614	21.323
7	37.057	27.119	25.374	36.585	25.945	22.337
8	37.038	27.051	23.110	36.719	26.152	22.224
9	37.035	26.883	22.977	36.582	25.806	22.694
10	37.074	27.262	24.182	36.727	25.979	23.084
11	37.131	27.413	25.609	36.660	26.012	22.694
12	37.069	27.136	23.690	36.636	25.800	22.224
13	37.127	27.462	24.182	36.525	25.350	21.233
14	37.043	27.050	22.847	36.621	25.975	22.224
15	37.034	27.060	24.940	36.551	25.743	20.653
16	37.002	27.166	23.848	36.509	25.693	21.508
17	36.988	26.858	24.012	36.384	25.050	21.145
18	36.951	26.872	24.940	36.461	25.567	22.224
19	36.810	26.306	23.248	36.454	25.688	21.145
20	36.917	26.817	24.544	36.482	25.748	22.820
21	36.971	27.154	23.391	36.502	25.790	22.224
22	36.822	26.302	24.738	36.308	25.268	20.811
23	36.884	26.750	23.538	36.284	25.256	21.059
24	36.926	26.977	23.848	36.294	25.124	21.059
25	36.923	26.894	23.248	36.184	25.164	21.145
26	36.844	26.212	22.847	36.136	24.692	21.323
27	36.773	26.119	21.630	36.147	24.795	22.337
28	36.663	25.683	22.721	36.218	24.989	22.453
29	36.766	26.028	22.251	36.163	24.884	20.354
30	36.735	25.929	22.847	36.174	24.839	21.059
31	36.675	25.833	21.929	36.115	24.813	20.811
32	36.510	22.443	21.260	36.005	24.512	19.623
33	36.725	26.320	23.538	36.155	24.869	21.233
34	36.562	25.530	22.034	36.071	24.559	20.142
35	36.504	25.646	22.480	35.992	24.389	19.502
36	36.548	25.179	21.827	35.901	24.201	20.732
37	36.556	25.609	22.599	35.953	24.452	20.975
38	36.492	24.903	22.307	35.978	24.354	22.224
39	36.593	25.397	23.248	35.938	24.339	20.073
40	36.563	25.128	21.878	35.806	23.936	21.145
41	36.455	24.779	22.307	35.848	23.967	18.997
42	36.493	25.575	22.034	35.882	24.455	20.427
43	36.481	25.303	21.727	35.736	23.953	19.747
44	36.493	25.215	21.002	35.581	23.540	19.104
45	36.423	25.068	21.727	35.702	23.946	19.562
46	36.458	25.173	22.141	35.721	23.873	19.502
47	36.385	25.023	21.827	35.678	23.799	20.073
48	36.433	25.127	21.441	35.659	23.945	18.892
49	36.394	24.947	20.919	35.654	23.766	19.623
50	36.463	25.113	21.727	35.607	23.701	19.502
51	36.484	25.542	21.727	35.446	23.318	18.497
52	36.365	24.946	21.441	35.487	23.798	19.385
53	36.333	24.851	20.680	35.540	23.683	18.841
