#Mean	37.921
#Median	37
#Mode	37
#STDev	6.002
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	1
22	4
23	8
24	11
25	19
26	43
27	51
28	91
29	148
30	209
31	266
32	298
33	338
34	420
35	408
36	483
37	519
38	419
39	459
40	364
41	334
42	260
43	257
44	170
45	125
46	157
47	122
48	88
49	63
50	73
51	50
52	43
53	39
54	48
55	22
56	19
57	9
58	5
59	1
60	1
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
