#Mean	37.669
#Median	37
#Mode	37
#STDev	5.848
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	0
20	2
21	3
22	6
23	3
24	9
25	25
26	36
27	62
28	103
29	170
30	205
31	243
32	340
33	351
34	375
35	416
36	473
37	503
38	488
39	421
40	389
41	316
42	277
43	214
44	196
45	147
46	143
47	103
48	72
49	64
50	53
51	39
52	42
53	32
54	27
55	23
56	12
57	10
58	4
59	2
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
