#Mean	37.847
#Median	37
#Mode	37
#STDev	5.984
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	2
22	2
23	3
24	21
25	18
26	41
27	75
28	130
29	155
30	211
31	220
32	289
33	359
34	399
35	417
36	453
37	477
38	475
39	439
40	348
41	339
42	272
43	231
44	186
45	184
46	147
47	104
48	102
49	69
50	61
51	52
52	41
53	42
54	35
55	21
56	13
57	6
58	2
59	1
60	0
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
