#Mean	37.863
#Median	37
#Mode	37
#STDev	5.940
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	1
22	3
23	5
24	21
25	26
26	40
27	64
28	94
29	141
30	217
31	258
32	287
33	340
34	399
35	429
36	430
37	462
38	449
39	450
40	418
41	328
42	295
43	220
44	187
45	162
46	129
47	125
48	79
49	83
50	60
51	53
52	43
53	36
54	28
55	17
56	11
57	9
58	5
59	1
60	1
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
