#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98783	0.00648	0.00000	0.00000	0.00569	0.00000	0.98413	0.01142	0.00000	0.00000	0.00444	0.00000
2	0.99399	0.00585	0.00000	0.00000	0.00016	0.00000	0.99476	0.00524	0.00000	0.00000	0.00000	0.00000
3	0.99368	0.00632	0.00000	0.00000	0.00000	0.00000	0.99461	0.00539	0.00000	0.00000	0.00000	0.00000
4	0.99368	0.00632	0.00000	0.00000	0.00000	0.00000	0.99270	0.00698	0.00000	0.00016	0.00016	0.00000
5	0.99542	0.00442	0.00000	0.00016	0.00000	0.00000	0.99286	0.00698	0.00000	0.00016	0.00000	0.00000
6	0.99731	0.00237	0.00000	0.00032	0.00000	0.00000	0.99270	0.00714	0.00000	0.00016	0.00000	0.00000
7	0.99652	0.00348	0.00016	0.00000	0.00000	0.00000	0.99318	0.00650	0.00000	0.00032	0.00000	0.00000
8	0.99621	0.00379	0.00000	0.00000	0.00000	0.00000	0.99334	0.00650	0.00000	0.00016	0.00000	0.00000
9	0.99605	0.00395	0.00016	0.00000	0.00000	0.00000	0.99413	0.00571	0.00016	0.00016	0.00000	0.00000
10	0.99621	0.00379	0.00016	0.00000	0.00000	0.00000	0.99429	0.00555	0.00000	0.00016	0.00000	0.00000
11	0.99573	0.00411	0.00016	0.00016	0.00000	0.00000	0.99365	0.00603	0.00000	0.00016	0.00016	0.00000
12	0.99510	0.00490	0.00032	0.00000	0.00000	0.00000	0.99540	0.00460	0.00000	0.00000	0.00000	0.00000
13	0.99779	0.00205	0.00000	0.00016	0.00000	0.00000	0.99413	0.00571	0.00000	0.00016	0.00000	0.00000
14	0.99605	0.00363	0.00000	0.00032	0.00000	0.00000	0.99143	0.00841	0.00000	0.00016	0.00000	0.00000
15	0.99605	0.00363	0.00016	0.00032	0.00000	0.00000	0.99381	0.00619	0.00000	0.00000	0.00000	0.00000
16	0.99684	0.00284	0.00016	0.00032	0.00000	0.00000	0.99112	0.00888	0.00000	0.00000	0.00000	0.00000
