#Mean	37.774
#Median	37
#Mode	38
#STDev	5.880
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	3
22	9
23	4
24	14
25	10
26	31
27	74
28	105
29	179
30	238
31	241
32	283
33	329
34	388
35	452
36	460
37	475
38	505
39	428
40	413
41	337
42	285
43	231
44	222
45	128
46	133
47	109
48	76
49	74
50	68
51	50
52	37
53	41
54	34
55	15
56	8
57	4
58	5
59	5
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
