#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98983	0.00673	0.00000	0.00000	0.00344	0.00000	0.98950	0.00630	0.00000	0.00000	0.00420	0.00000
2	0.99148	0.00852	0.00000	0.00000	0.00000	0.00000	0.99340	0.00660	0.00000	0.00000	0.00000	0.00000
3	0.99462	0.00538	0.00000	0.00000	0.00000	0.00000	0.99205	0.00795	0.00000	0.00000	0.00000	0.00000
4	0.99477	0.00523	0.00000	0.00000	0.00000	0.00000	0.99310	0.00660	0.00000	0.00030	0.00000	0.00000
5	0.99447	0.00523	0.00000	0.00030	0.00000	0.00000	0.99445	0.00540	0.00000	0.00015	0.00000	0.00000
6	0.99566	0.00404	0.00015	0.00030	0.00000	0.00000	0.99415	0.00585	0.00000	0.00000	0.00000	0.00000
7	0.99701	0.00269	0.00000	0.00030	0.00000	0.00000	0.99280	0.00705	0.00000	0.00015	0.00000	0.00000
8	0.99656	0.00314	0.00015	0.00030	0.00000	0.00000	0.99295	0.00660	0.00000	0.00045	0.00000	0.00000
9	0.99611	0.00374	0.00000	0.00015	0.00000	0.00000	0.99160	0.00810	0.00015	0.00030	0.00000	0.00000
10	0.99566	0.00419	0.00000	0.00015	0.00000	0.00000	0.99115	0.00840	0.00000	0.00045	0.00000	0.00000
11	0.99701	0.00284	0.00000	0.00015	0.00000	0.00000	0.99310	0.00660	0.00015	0.00030	0.00000	0.00000
12	0.99477	0.00508	0.00030	0.00015	0.00000	0.00000	0.99490	0.00510	0.00000	0.00000	0.00000	0.00000
13	0.99507	0.00464	0.00000	0.00030	0.00000	0.00000	0.99250	0.00750	0.00015	0.00000	0.00000	0.00000
14	0.99566	0.00419	0.00045	0.00015	0.00000	0.00000	0.99430	0.00555	0.00000	0.00015	0.00000	0.00000
15	0.99611	0.00359	0.00030	0.00030	0.00000	0.00000	0.99310	0.00660	0.00000	0.00030	0.00000	0.00000
16	0.99611	0.00374	0.00030	0.00015	0.00000	0.00000	0.99370	0.00570	0.00000	0.00060	0.00000	0.00000
17	0.99626	0.00359	0.00015	0.00015	0.00000	0.00000	0.99280	0.00660	0.00015	0.00060	0.00000	0.00000
