#Mean	37.794
#Median	37
#Mode	37
#STDev	6.020
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	3
20	0
21	3
22	6
23	3
24	18
25	30
26	43
27	67
28	82
29	177
30	194
31	276
32	304
33	339
34	412
35	424
36	455
37	472
38	446
39	416
40	387
41	299
42	259
43	249
44	195
45	150
46	147
47	116
48	92
49	82
50	60
51	49
52	53
53	39
54	19
55	28
56	12
57	4
58	2
59	2
60	0
61	0
62	2
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
