#Mean	524.368
#Median	513
#Mode	542
#STDev	133.086
#PercentOfPairs	100.000
#InsertSize	Count
67	1
73	1
94	1
96	1
108	1
132	3
135	2
140	2
141	1
143	1
144	1
145	1
146	1
147	1
153	1
154	1
159	1
165	2
167	1
169	1
172	1
174	1
179	3
181	1
182	1
183	1
185	1
189	1
190	3
191	1
192	1
194	1
195	1
200	1
204	1
205	1
206	1
207	1
208	1
209	1
210	2
213	1
215	2
217	1
219	1
221	1
222	4
226	1
228	1
230	1
231	2
233	1
234	1
239	2
241	2
245	1
249	1
251	2
252	3
253	1
254	1
256	2
257	1
258	1
259	3
260	1
261	2
262	1
263	1
264	2
267	2
268	1
269	1
273	1
274	3
275	2
277	1
278	3
279	1
280	1
281	1
282	1
283	1
284	2
285	2
286	3
287	2
288	3
289	2
290	2
292	1
293	2
294	1
295	1
296	2
297	6
298	3
299	3
300	3
302	3
303	1
304	2
305	5
306	5
307	3
308	4
309	4
310	4
311	4
312	2
313	1
314	4
315	2
316	2
317	4
318	1
319	3
320	2
321	2
322	2
323	5
324	5
325	3
326	7
327	3
328	4
329	8
330	5
331	3
332	1
333	3
334	4
335	5
336	5
337	8
338	5
339	10
340	3
341	5
342	4
343	6
344	6
345	6
346	4
347	5
348	5
349	6
350	14
351	9
352	11
353	11
354	2
355	9
356	7
357	9
358	10
359	9
360	16
361	10
362	9
363	2
364	3
365	12
366	12
367	6
368	11
369	9
370	5
371	8
372	6
373	8
374	8
375	12
376	14
377	8
378	14
379	6
380	10
381	10
382	12
383	10
384	10
385	4
386	12
387	10
388	12
389	13
390	10
391	24
392	9
393	21
394	10
395	9
396	12
397	14
398	18
399	10
400	11
401	15
402	14
403	20
404	16
405	14
406	13
407	18
408	14
409	13
410	23
411	16
412	12
413	7
414	13
415	10
416	22
417	12
418	18
419	16
420	13
421	14
422	17
423	20
424	22
425	13
426	18
427	17
428	22
429	9
430	21
431	25
432	18
433	17
434	20
435	9
436	22
437	14
438	27
439	22
440	19
441	24
442	15
443	29
444	22
445	31
446	24
447	21
448	17
449	20
450	18
451	27
452	23
453	16
454	22
455	28
456	26
457	27
458	24
459	20
460	29
461	15
462	28
463	25
464	21
465	19
466	21
467	25
468	23
469	20
470	9
471	23
472	19
473	29
474	22
475	29
476	29
477	18
478	29
479	27
480	23
481	29
482	16
483	13
484	28
485	14
486	29
487	21
488	26
489	28
490	16
491	28
492	26
493	18
494	17
495	27
496	25
497	31
498	29
499	24
500	23
501	24
502	17
503	25
504	19
505	16
506	25
507	31
508	19
509	28
510	23
511	25
512	23
513	26
514	23
515	26
516	29
517	16
518	27
519	28
520	28
521	28
522	16
523	27
524	18
525	18
526	18
527	15
528	26
529	30
530	22
531	20
532	23
533	20
534	17
535	18
536	25
537	34
538	24
539	26
540	21
541	31
542	36
543	19
544	23
545	20
546	20
547	20
548	27
549	23
550	26
551	20
552	10
553	15
554	17
555	10
556	15
557	19
558	14
559	13
560	20
561	14
562	14
563	15
564	19
565	19
566	14
567	17
568	19
569	22
570	10
571	17
572	17
573	15
574	15
575	20
576	19
577	18
578	19
579	29
580	14
581	14
582	12
583	16
584	14
585	14
586	15
587	25
588	15
589	18
590	19
591	21
592	17
593	15
594	11
595	14
596	20
597	11
598	21
599	21
600	9
601	20
602	17
603	12
604	14
605	18
606	16
607	13
608	10
609	21
610	15
611	19
612	10
613	17
614	14
615	7
616	8
617	6
618	13
619	12
620	14
621	17
622	12
623	14
624	8
625	14
626	13
627	2
628	10
629	15
630	12
631	15
632	17
633	9
634	15
635	6
636	18
637	13
638	7
639	7
640	12
641	21
642	7
643	9
644	10
645	5
646	11
647	14
648	20
649	15
650	13
651	6
652	12
653	7
654	7
655	6
656	9
657	13
658	10
659	11
660	10
661	5
662	7
663	11
664	8
665	15
666	12
667	9
668	7
669	5
670	13
671	5
672	12
673	5
674	7
675	13
676	14
677	4
678	11
679	4
680	8
681	3
682	4
683	11
684	6
685	6
686	7
687	5
688	6
689	6
690	2
691	10
692	6
693	6
694	4
695	6
696	5
697	4
698	5
699	8
700	7
701	4
702	8
703	10
704	4
705	5
706	9
707	5
708	4
709	9
710	7
711	3
712	11
713	7
714	3
715	2
716	5
717	6
718	6
719	6
720	4
721	9
722	4
723	1
724	3
725	4
726	4
727	6
728	4
729	4
730	3
731	3
732	3
733	5
734	4
735	4
736	2
737	1
738	3
740	1
741	5
742	2
743	2
744	5
745	3
746	3
747	6
748	3
749	6
750	2
751	2
752	3
753	4
754	4
755	2
756	6
757	1
758	4
759	1
760	2
761	4
762	4
764	4
767	1
768	3
769	4
770	1
771	3
772	2
773	1
774	3
775	1
776	4
777	4
778	1
779	3
780	3
782	1
783	4
784	6
785	4
786	3
787	1
788	4
789	2
790	9
791	4
793	5
795	3
796	2
797	1
798	4
799	3
801	3
803	1
804	2
805	2
807	1
808	3
809	4
810	1
811	1
812	2
813	4
814	2
815	1
816	1
817	1
819	1
821	1
823	1
824	3
825	2
827	3
828	2
831	2
833	3
834	1
837	2
838	1
840	3
841	2
842	3
846	1
847	1
848	3
854	1
856	2
857	2
859	3
860	1
861	3
864	1
865	2
866	1
869	1
870	2
871	1
872	1
875	1
877	1
880	1
881	1
882	1
894	1
904	3
905	1
906	2
907	2
916	2
918	2
919	1
923	1
927	1
949	1
950	1
953	1
958	2
959	1
967	2
982	1
983	1
987	1
989	1
992	3
1068	1
1122	1
1148	1
1208	1
1287	2
1292	1
1489	1
1514	1
1682	3
1726	1
1762	1
1807	1
1811	1
1844	1
1909	1
1946	1
