#Mean	37.814
#Median	37
#Mode	37
#STDev	5.945
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	6
23	4
24	14
25	25
26	38
27	58
28	110
29	140
30	190
31	251
32	320
33	352
34	355
35	417
36	454
37	505
38	450
39	403
40	383
41	327
42	265
43	223
44	188
45	146
46	115
47	99
48	88
49	79
50	64
51	51
52	38
53	35
54	41
55	20
56	6
57	10
58	3
59	3
60	2
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
