#Mean	37.916
#Median	37
#Mode	39
#STDev	6.023
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	0
21	2
22	6
23	6
24	9
25	12
26	53
27	67
28	103
29	168
30	157
31	244
32	276
33	353
34	375
35	435
36	428
37	431
38	434
39	456
40	346
41	331
42	281
43	212
44	182
45	165
46	159
47	108
48	81
49	59
50	58
51	46
52	39
53	49
54	21
55	38
56	19
57	8
58	1
59	3
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
