#Mean	37.851
#Median	38
#Mode	38
#STDev	6.110
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	4
22	4
23	6
24	9
25	21
26	63
27	79
28	107
29	166
30	203
31	270
32	307
33	346
34	364
35	411
36	410
37	456
38	471
39	468
40	394
41	339
42	289
43	228
44	192
45	137
46	132
47	107
48	104
49	75
50	66
51	44
52	42
53	46
54	36
55	25
56	17
57	8
58	9
59	1
60	2
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
