#Mean	37.883
#Median	37
#Mode	38
#STDev	5.978
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	0
22	4
23	6
24	14
25	23
26	40
27	47
28	114
29	157
30	205
31	245
32	289
33	333
34	372
35	413
36	478
37	474
38	505
39	410
40	363
41	312
42	266
43	227
44	196
45	147
46	142
47	123
48	85
49	64
50	66
51	35
52	56
53	41
54	34
55	25
56	14
57	7
58	3
59	0
60	1
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
