#Mean	523.154
#Median	514
#Mode	515
#STDev	132.790
#PercentOfPairs	99.984
#InsertSize	Count
30	1
66	1
114	1
118	1
120	1
126	1
128	1
131	1
134	1
136	1
142	1
146	1
147	1
148	1
149	1
152	1
154	1
155	1
157	2
163	1
164	1
168	1
169	1
172	2
175	1
177	1
178	2
179	1
181	1
182	1
185	1
187	1
190	2
194	3
199	1
201	5
203	1
206	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
218	1
221	1
223	2
224	2
228	1
231	1
232	4
234	1
235	1
236	1
239	1
240	1
243	2
245	1
246	2
247	1
248	4
252	2
254	2
255	7
256	2
259	5
260	2
261	4
263	6
264	4
265	1
266	6
268	1
269	1
271	1
274	2
276	6
277	2
278	1
280	2
281	1
282	3
284	1
285	6
286	1
287	2
288	4
289	1
290	4
292	4
293	2
294	1
295	1
296	1
297	1
298	1
299	3
300	3
301	3
302	3
303	7
304	3
305	8
306	2
307	3
308	5
309	8
311	1
312	5
313	4
314	9
315	3
316	2
317	5
318	9
319	3
320	3
321	5
322	2
323	5
324	6
325	3
326	5
327	8
328	3
329	1
330	7
331	3
332	9
333	5
334	4
335	6
336	6
337	4
338	3
339	6
340	5
341	10
342	4
343	4
344	3
345	4
346	6
347	3
348	7
349	8
350	8
351	9
352	4
353	2
354	4
355	7
356	5
357	14
358	14
359	6
360	3
361	11
362	8
363	7
364	9
365	16
366	8
367	6
368	9
369	9
370	7
371	4
372	9
373	9
374	10
375	9
376	5
377	12
378	5
379	12
380	7
381	10
382	10
383	11
384	8
385	16
386	10
387	12
388	20
389	14
390	16
391	7
392	14
393	14
394	10
395	11
396	9
397	23
398	13
399	12
400	11
401	10
402	23
403	11
404	23
405	20
406	16
407	13
408	19
409	20
410	10
411	11
412	25
413	12
414	17
415	11
416	19
417	14
418	14
419	13
420	14
421	21
422	17
423	14
424	8
425	23
426	14
427	15
428	23
429	21
430	9
431	17
432	24
433	22
434	13
435	12
436	20
437	19
438	22
439	16
440	18
441	25
442	23
443	17
444	19
445	28
446	25
447	21
448	19
449	20
450	16
451	21
452	25
453	17
454	14
455	17
456	32
457	20
458	24
459	18
460	16
461	17
462	21
463	20
464	19
465	24
466	28
467	18
468	21
469	28
470	18
471	20
472	25
473	16
474	24
475	14
476	22
477	17
478	20
479	13
480	20
481	23
482	19
483	17
484	13
485	19
486	28
487	33
488	32
489	28
490	23
491	21
492	26
493	26
494	31
495	18
496	28
497	18
498	27
499	19
500	16
501	24
502	31
503	33
504	26
505	23
506	19
507	25
508	26
509	31
510	29
511	26
512	20
513	33
514	23
515	36
516	27
517	35
518	16
519	19
520	25
521	25
522	29
523	29
524	30
525	28
526	24
527	21
528	15
529	23
530	30
531	16
532	15
533	19
534	12
535	27
536	21
537	30
538	19
539	20
540	21
541	23
542	14
543	21
544	25
545	26
546	17
547	17
548	18
549	23
550	17
551	16
552	20
553	27
554	19
555	33
556	16
557	15
558	24
559	11
560	22
561	22
562	22
563	31
564	21
565	23
566	15
567	17
568	9
569	18
570	18
571	20
572	14
573	14
574	17
575	21
576	21
577	16
578	17
579	24
580	10
581	23
582	16
583	17
584	18
585	19
586	22
587	17
588	20
589	11
590	20
591	25
592	18
593	16
594	15
595	12
596	12
597	15
598	14
599	7
600	23
601	8
602	11
603	12
604	13
605	16
606	10
607	12
608	9
609	18
610	14
611	12
612	9
613	17
614	11
615	12
616	21
617	12
618	20
619	10
620	14
621	12
622	12
623	8
624	18
625	14
626	20
627	7
628	13
629	8
630	9
631	7
632	13
633	11
634	6
635	14
636	12
637	14
638	6
639	15
640	15
641	12
642	16
643	15
644	9
645	12
646	10
647	8
648	6
649	9
650	5
651	10
652	9
653	10
654	6
655	6
656	10
657	10
658	5
659	14
660	6
661	11
662	9
663	6
664	6
665	7
666	6
667	6
668	4
669	3
670	6
671	10
672	7
673	8
674	11
675	11
676	12
677	5
678	12
679	8
680	8
681	8
682	5
683	7
684	13
685	10
686	8
687	8
688	8
689	7
690	2
691	5
692	12
693	11
694	1
695	7
696	7
697	5
698	6
699	4
700	2
701	8
702	8
703	4
704	4
705	1
706	9
707	5
708	4
709	6
710	2
711	1
712	4
713	5
714	2
715	5
716	6
717	11
718	4
719	2
720	7
721	1
722	7
723	4
724	7
725	8
726	5
727	7
728	4
729	8
730	4
731	5
732	7
733	4
734	3
735	2
736	5
737	3
738	4
739	3
740	7
741	3
742	7
743	7
744	4
745	5
746	2
747	3
748	3
749	2
750	4
751	7
752	6
753	5
754	6
755	3
756	2
757	6
758	4
759	2
760	2
761	4
762	5
764	2
765	2
766	3
767	4
769	5
770	4
771	2
772	4
773	2
774	1
775	1
776	3
777	5
778	2
779	1
780	2
781	1
782	7
783	1
786	6
787	2
788	7
789	3
790	1
791	2
792	1
793	3
795	3
796	1
797	3
798	2
799	1
800	1
802	3
803	1
804	2
805	3
806	1
807	2
808	1
810	1
811	1
812	1
813	2
814	1
815	1
816	1
819	2
820	1
821	1
822	1
823	4
825	1
826	1
827	1
828	1
829	1
830	4
831	1
832	2
833	3
834	1
836	1
838	2
840	1
842	1
847	2
849	1
851	1
852	2
853	1
855	1
859	1
860	1
862	2
863	1
865	2
868	1
869	2
870	1
871	3
872	1
875	3
877	1
880	2
881	1
883	1
885	2
886	2
891	1
894	1
896	1
897	1
899	1
900	1
901	2
902	1
910	1
915	1
916	1
919	1
934	1
935	2
941	1
957	1
958	1
962	1
963	1
969	2
970	1
979	1
981	1
990	1
1024	1
1035	1
1049	3
1050	1
1092	1
1134	1
1163	2
1284	1
1339	1
1361	1
1366	2
1416	1
1676	1
1867	1
1913	1
1930	1
1973	1
1992	1
