#Mean	37.895
#Median	37
#Mode	37
#STDev	5.879
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	3
21	3
22	6
23	4
24	5
25	24
26	29
27	62
28	96
29	156
30	198
31	233
32	309
33	366
34	407
35	402
36	476
37	509
38	458
39	429
40	398
41	321
42	289
43	231
44	220
45	159
46	134
47	104
48	98
49	74
50	53
51	54
52	50
53	35
54	32
55	19
56	9
57	6
58	8
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
