#Mean	37.873
#Median	37
#Mode	38
#STDev	6.073
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0
22	8
23	6
24	13
25	19
26	34
27	63
28	110
29	175
30	195
31	226
32	323
33	373
34	388
35	430
36	441
37	461
38	466
39	451
40	350
41	338
42	269
43	217
44	165
45	167
46	117
47	100
48	93
49	76
50	74
51	56
52	61
53	38
54	32
55	30
56	14
57	9
58	5
59	1
60	1
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
