#Mean	37.801
#Median	37
#Mode	37
#STDev	5.867
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	1
21	3
22	5
23	8
24	13
25	22
26	36
27	63
28	110
29	161
30	199
31	261
32	259
33	358
34	408
35	434
36	450
37	486
38	472
39	459
40	385
41	312
42	311
43	237
44	205
45	154
46	126
47	105
48	96
49	85
50	57
51	50
52	40
53	27
54	22
55	18
56	12
57	8
58	2
59	1
60	3
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
