#Mean	37.905
#Median	37
#Mode	38
#STDev	5.979
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	3
22	5
23	10
24	10
25	22
26	32
27	67
28	79
29	173
30	186
31	242
32	322
33	370
34	387
35	406
36	429
37	486
38	492
39	481
40	384
41	307
42	263
43	235
44	183
45	143
46	112
47	117
48	105
49	68
50	69
51	53
52	53
53	48
54	36
55	32
56	11
57	5
58	1
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
