#Mean	37.833
#Median	37
#Mode	37
#STDev	5.900
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
19	0
20	1
21	1
22	2
23	9
24	12
25	18
26	39
27	57
28	99
29	138
30	209
31	273
32	318
33	347
34	394
35	462
36	471
37	497
38	494
39	438
40	385
41	315
42	268
43	255
44	188
45	137
46	150
47	108
48	94
49	58
50	69
51	50
52	43
53	46
54	33
55	28
56	11
57	7
58	0
59	3
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
