#Mean	37.850
#Median	37
#Mode	37
#STDev	5.915
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	0
21	2
22	5
23	2
24	7
25	16
26	40
27	56
28	94
29	147
30	217
31	286
32	324
33	351
34	386
35	421
36	470
37	476
38	418
39	428
40	370
41	299
42	275
43	254
44	223
45	172
46	125
47	120
48	78
49	85
50	58
51	42
52	42
53	35
54	36
55	27
56	13
57	5
58	2
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
