#Mean	37.879
#Median	37
#Mode	38
#STDev	5.873
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	0
21	1
22	4
23	8
24	9
25	17
26	44
27	51
28	106
29	158
30	197
31	256
32	323
33	337
34	412
35	455
36	521
37	514
38	522
39	438
40	427
41	319
42	296
43	225
44	220
45	165
46	127
47	87
48	106
49	70
50	55
51	51
52	55
53	46
54	23
55	27
56	12
57	8
58	8
59	2
60	1
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
