#Mean	37.730
#Median	37
#Mode	36
#STDev	5.910
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	1
22	5
23	9
24	9
25	12
26	32
27	67
28	100
29	153
30	246
31	264
32	294
33	356
34	401
35	425
36	505
37	464
38	465
39	479
40	329
41	338
42	260
43	225
44	196
45	152
46	117
47	102
48	84
49	69
50	44
51	45
52	55
53	42
54	29
55	26
56	19
57	7
58	4
59	1
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
