#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98648	0.00730	0.00000	0.00000	0.00622	0.00000	0.98724	0.00685	0.00000	0.00000	0.00591	0.00000
2	0.99192	0.00808	0.00000	0.00000	0.00000	0.00000	0.99113	0.00887	0.00000	0.00000	0.00000	0.00000
3	0.99549	0.00451	0.00000	0.00000	0.00000	0.00000	0.99455	0.00545	0.00000	0.00000	0.00000	0.00000
4	0.99518	0.00482	0.00000	0.00000	0.00000	0.00000	0.99424	0.00576	0.00016	0.00000	0.00000	0.00000
5	0.99549	0.00435	0.00000	0.00016	0.00000	0.00000	0.99377	0.00607	0.00000	0.00016	0.00000	0.00000
6	0.99596	0.00373	0.00000	0.00031	0.00000	0.00000	0.99424	0.00560	0.00000	0.00016	0.00000	0.00000
7	0.99503	0.00482	0.00016	0.00016	0.00000	0.00000	0.99377	0.00591	0.00000	0.00031	0.00000	0.00000
8	0.99549	0.00435	0.00000	0.00016	0.00000	0.00000	0.99284	0.00685	0.00000	0.00031	0.00000	0.00000
9	0.99565	0.00404	0.00000	0.00031	0.00000	0.00000	0.99471	0.00498	0.00016	0.00031	0.00000	0.00000
10	0.99487	0.00466	0.00000	0.00047	0.00000	0.00000	0.99424	0.00576	0.00016	0.00000	0.00000	0.00000
11	0.99689	0.00311	0.00000	0.00000	0.00000	0.00000	0.99471	0.00529	0.00000	0.00000	0.00000	0.00000
12	0.99456	0.00513	0.00016	0.00031	0.00000	0.00000	0.99518	0.00467	0.00000	0.00016	0.00000	0.00000
13	0.99580	0.00404	0.00000	0.00016	0.00000	0.00000	0.99580	0.00420	0.00000	0.00000	0.00000	0.00000
14	0.99549	0.00435	0.00047	0.00016	0.00000	0.00000	0.99409	0.00576	0.00016	0.00016	0.00000	0.00000
15	0.99580	0.00420	0.00000	0.00000	0.00000	0.00000	0.99362	0.00623	0.00000	0.00016	0.00000	0.00000
16	0.99518	0.00482	0.00016	0.00000	0.00000	0.00000	0.99300	0.00685	0.00000	0.00016	0.00000	0.00000
17	0.99674	0.00326	0.00000	0.00000	0.00000	0.00000	0.99377	0.00591	0.00016	0.00031	0.00000	0.00000
18	0.99394	0.00606	0.00000	0.00000	0.00000	0.00000	0.99206	0.00763	0.00000	0.00031	0.00000	0.00000
19	0.99549	0.00435	0.00016	0.00016	0.00000	0.00000	0.99268	0.00685	0.00000	0.00047	0.00000	0.00000
20	0.99658	0.00326	0.00000	0.00016	0.00000	0.00000	0.99284	0.00669	0.00016	0.00047	0.00000	0.00000
