#Mean	37.807
#Median	37
#Mode	36
#STDev	6.023
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	2
22	1
23	8
24	12
25	33
26	40
27	69
28	119
29	153
30	206
31	266
32	309
33	351
34	393
35	440
36	506
37	443
38	432
39	420
40	366
41	365
42	270
43	240
44	188
45	180
46	126
47	108
48	84
49	90
50	75
51	46
52	44
53	44
54	23
55	23
56	18
57	7
58	6
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
