#Mean	38.027
#Median	37
#Mode	37
#STDev	6.084
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	2
22	0
23	4
24	12
25	20
26	39
27	76
28	96
29	141
30	208
31	257
32	305
33	335
34	355
35	409
36	429
37	498
38	470
39	444
40	354
41	299
42	262
43	255
44	171
45	160
46	145
47	112
48	100
49	89
50	68
51	58
52	57
53	43
54	36
55	13
56	14
57	12
58	7
59	5
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
