#Mean	37.892
#Median	37
#Mode	36
#STDev	5.860
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	3
22	5
23	13
24	7
25	13
26	32
27	73
28	98
29	158
30	181
31	227
32	288
33	314
34	367
35	420
36	505
37	499
38	482
39	465
40	345
41	316
42	279
43	205
44	217
45	163
46	145
47	110
48	90
49	60
50	55
51	49
52	41
53	35
54	28
55	19
56	9
57	10
58	4
59	1
60	1
61	1
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
