#Mean	37.809
#Median	37
#Mode	37
#STDev	5.858
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	4
22	6
23	6
24	12
25	20
26	45
27	55
28	97
29	141
30	234
31	235
32	283
33	338
34	366
35	393
36	488
37	488
38	470
39	457
40	389
41	314
42	278
43	233
44	178
45	155
46	150
47	102
48	76
49	73
50	68
51	44
52	38
53	35
54	29
55	16
56	10
57	7
58	5
59	1
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
