#Mean	37.793
#Median	37
#Mode	36
#STDev	5.871
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	5
23	4
24	13
25	14
26	45
27	78
28	101
29	140
30	196
31	246
32	294
33	342
34	392
35	450
36	494
37	482
38	483
39	418
40	402
41	339
42	251
43	239
44	183
45	174
46	135
47	96
48	71
49	65
50	52
51	41
52	45
53	31
54	33
55	29
56	13
57	4
58	9
59	0
60	4
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
