#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98871	0.00674	0.00000	0.00000	0.00455	0.00000	0.98255	0.00975	0.00000	0.00000	0.00770	0.00000
2	0.99279	0.00721	0.00000	0.00000	0.00000	0.00000	0.99277	0.00692	0.00000	0.00000	0.00031	0.00000
3	0.99388	0.00612	0.00000	0.00000	0.00000	0.00000	0.99465	0.00535	0.00000	0.00000	0.00000	0.00000
4	0.99404	0.00596	0.00016	0.00000	0.00000	0.00000	0.99277	0.00708	0.00000	0.00016	0.00000	0.00000
5	0.99545	0.00455	0.00000	0.00000	0.00000	0.00000	0.99340	0.00660	0.00000	0.00000	0.00000	0.00000
6	0.99671	0.00329	0.00000	0.00000	0.00000	0.00000	0.99497	0.00503	0.00016	0.00000	0.00000	0.00000
7	0.99545	0.00439	0.00016	0.00016	0.00000	0.00000	0.99340	0.00660	0.00000	0.00000	0.00000	0.00000
8	0.99624	0.00329	0.00000	0.00047	0.00000	0.00000	0.99450	0.00519	0.00000	0.00031	0.00000	0.00000
9	0.99671	0.00314	0.00016	0.00016	0.00000	0.00000	0.99261	0.00708	0.00016	0.00031	0.00000	0.00000
10	0.99608	0.00361	0.00000	0.00031	0.00000	0.00000	0.99387	0.00550	0.00016	0.00063	0.00000	0.00000
11	0.99545	0.00423	0.00016	0.00031	0.00000	0.00000	0.99591	0.00393	0.00000	0.00016	0.00000	0.00000
12	0.99545	0.00423	0.00000	0.00031	0.00000	0.00000	0.99497	0.00456	0.00000	0.00047	0.00000	0.00000
13	0.99482	0.00471	0.00047	0.00031	0.00016	0.00000	0.99528	0.00456	0.00000	0.00016	0.00000	0.00000
14	0.99671	0.00298	0.00000	0.00031	0.00000	0.00000	0.99324	0.00660	0.00000	0.00016	0.00000	0.00000
15	0.99639	0.00329	0.00000	0.00031	0.00000	0.00000	0.99434	0.00566	0.00016	0.00000	0.00000	0.00000
16	0.99624	0.00376	0.00000	0.00000	0.00000	0.00000	0.99403	0.00550	0.00031	0.00031	0.00016	0.00000
17	0.99718	0.00267	0.00016	0.00016	0.00000	0.00000	0.99418	0.00566	0.00000	0.00016	0.00000	0.00000
18	0.99545	0.00455	0.00016	0.00000	0.00000	0.00000	0.99261	0.00723	0.00000	0.00016	0.00000	0.00000
19	0.99686	0.00298	0.00016	0.00016	0.00000	0.00000	0.99418	0.00566	0.00000	0.00016	0.00000	0.00000
20	0.99624	0.00345	0.00000	0.00031	0.00000	0.00000	0.99230	0.00755	0.00000	0.00016	0.00000	0.00000
21	0.99577	0.00408	0.00000	0.00016	0.00000	0.00000	0.99292	0.00692	0.00000	0.00016	0.00000	0.00000
22	0.99655	0.00329	0.00000	0.00016	0.00000	0.00000	0.99371	0.00629	0.00000	0.00000	0.00000	0.00000
23	0.99639	0.00345	0.00016	0.00016	0.00000	0.00000	0.99292	0.00708	0.00000	0.00000	0.00000	0.00000
24	0.99608	0.00392	0.00000	0.00000	0.00000	0.00000	0.99308	0.00692	0.00047	0.00000	0.00000	0.00000
25	0.99545	0.00455	0.00000	0.00000	0.00000	0.00000	0.99230	0.00770	0.00016	0.00000	0.00000	0.00000
26	0.99514	0.00486	0.00016	0.00000	0.00000	0.00000	0.99403	0.00597	0.00000	0.00000	0.00000	0.00000
27	0.99671	0.00329	0.00000	0.00000	0.00000	0.00000	0.99151	0.00833	0.00000	0.00016	0.00000	0.00000
28	0.99514	0.00471	0.00000	0.00016	0.00000	0.00000	0.99308	0.00692	0.00000	0.00000	0.00000	0.00000
29	0.99435	0.00502	0.00000	0.00063	0.00000	0.00000	0.99167	0.00833	0.00016	0.00000	0.00000	0.00000
30	0.99498	0.00455	0.00000	0.00047	0.00000	0.00000	0.99198	0.00802	0.00000	0.00000	0.00000	0.00000
31	0.99247	0.00721	0.00000	0.00031	0.00000	0.00000	0.99182	0.00802	0.00016	0.00016	0.00000	0.00000
32	0.98714	0.00643	0.00000	0.00031	0.00612	0.00000	0.99057	0.00912	0.00000	0.00031	0.00000	0.00000
33	0.99388	0.00549	0.00016	0.00063	0.00000	0.00000	0.99340	0.00645	0.00016	0.00016	0.00000	0.00000
