#Mean	37.829
#Median	37
#Mode	37
#STDev	5.918
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	1
21	2
22	7
23	7
24	16
25	17
26	39
27	66
28	109
29	154
30	177
31	271
32	338
33	335
34	398
35	412
36	470
37	511
38	505
39	444
40	385
41	347
42	282
43	234
44	187
45	154
46	134
47	105
48	86
49	81
50	72
51	63
52	43
53	27
54	33
55	19
56	10
57	13
58	1
59	1
60	0
61	0
62	1
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
