#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98774	0.00714	0.00000	0.00000	0.00512	0.00000	0.98414	0.00793	0.00000	0.00000	0.00793	0.00000
2	0.99410	0.00543	0.00000	0.00000	0.00047	0.00000	0.99316	0.00684	0.00000	0.00000	0.00000	0.00000
3	0.99317	0.00683	0.00000	0.00000	0.00000	0.00000	0.99394	0.00606	0.00000	0.00000	0.00000	0.00000
4	0.99457	0.00543	0.00000	0.00000	0.00000	0.00000	0.99378	0.00622	0.00000	0.00000	0.00000	0.00000
5	0.99410	0.00574	0.00016	0.00016	0.00000	0.00000	0.99285	0.00715	0.00000	0.00000	0.00000	0.00000
6	0.99581	0.00372	0.00000	0.00047	0.00000	0.00000	0.99316	0.00653	0.00047	0.00016	0.00016	0.00000
7	0.99535	0.00434	0.00000	0.00031	0.00000	0.00000	0.99378	0.00606	0.00000	0.00016	0.00000	0.00000
8	0.99643	0.00341	0.00000	0.00016	0.00000	0.00000	0.99378	0.00591	0.00016	0.00031	0.00000	0.00000
9	0.99597	0.00341	0.00000	0.00062	0.00000	0.00000	0.99456	0.00529	0.00000	0.00016	0.00000	0.00000
10	0.99550	0.00434	0.00000	0.00016	0.00000	0.00000	0.99347	0.00637	0.00000	0.00016	0.00000	0.00000
11	0.99628	0.00372	0.00016	0.00000	0.00000	0.00000	0.99363	0.00591	0.00000	0.00047	0.00000	0.00000
12	0.99488	0.00481	0.00016	0.00031	0.00000	0.00000	0.99238	0.00715	0.00000	0.00047	0.00000	0.00000
13	0.99535	0.00465	0.00000	0.00000	0.00000	0.00000	0.99254	0.00700	0.00000	0.00047	0.00000	0.00000
14	0.99472	0.00528	0.00016	0.00000	0.00000	0.00000	0.99409	0.00544	0.00000	0.00047	0.00000	0.00000
15	0.99519	0.00481	0.00000	0.00000	0.00000	0.00000	0.99409	0.00575	0.00000	0.00016	0.00000	0.00000
16	0.99643	0.00357	0.00000	0.00000	0.00000	0.00000	0.99502	0.00498	0.00031	0.00000	0.00000	0.00000
17	0.99535	0.00465	0.00000	0.00000	0.00000	0.00000	0.99285	0.00700	0.00016	0.00016	0.00000	0.00000
18	0.99705	0.00279	0.00016	0.00016	0.00000	0.00000	0.99285	0.00715	0.00016	0.00000	0.00000	0.00000
19	0.99597	0.00372	0.00000	0.00031	0.00000	0.00000	0.99331	0.00669	0.00000	0.00000	0.00000	0.00000
20	0.99535	0.00450	0.00000	0.00016	0.00000	0.00000	0.99238	0.00746	0.00000	0.00016	0.00000	0.00000
21	0.99612	0.00372	0.00000	0.00016	0.00000	0.00000	0.99471	0.00513	0.00000	0.00016	0.00000	0.00000
22	0.99690	0.00310	0.00000	0.00000	0.00000	0.00000	0.99363	0.00606	0.00000	0.00031	0.00000	0.00000
23	0.99643	0.00357	0.00031	0.00000	0.00000	0.00000	0.99300	0.00653	0.00016	0.00031	0.00016	0.00000
24	0.99535	0.00450	0.00016	0.00016	0.00000	0.00000	0.99067	0.00886	0.00000	0.00047	0.00000	0.00000
25	0.99674	0.00310	0.00016	0.00016	0.00000	0.00000	0.99378	0.00606	0.00000	0.00016	0.00000	0.00000
26	0.99457	0.00497	0.00000	0.00047	0.00000	0.00000	0.99363	0.00622	0.00000	0.00016	0.00000	0.00000
