#Mean	37.887
#Median	37
#Mode	39
#STDev	5.880
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	1
22	7
23	10
24	4
25	19
26	25
27	57
28	95
29	161
30	201
31	251
32	290
33	338
34	425
35	399
36	488
37	451
38	457
39	501
40	352
41	308
42	271
43	246
44	198
45	161
46	124
47	106
48	86
49	71
50	76
51	54
52	40
53	38
54	27
55	22
56	14
57	6
58	3
59	0
60	1
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
