#Deviation	4.3845	4.5761
#Avg_STDev	7.037
#Diversity	4.473
#Entropy	0.131
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.697	21.373	19.791	33.761	21.387	19.392
2	34.102	25.220	21.998	33.795	24.491	21.094
3	35.679	26.581	23.547	35.047	25.253	22.555
4	35.763	26.417	22.578	35.229	24.976	21.094
5	36.004	27.178	22.967	35.556	25.858	21.368
6	37.026	26.937	24.039	36.458	25.313	21.561
7	37.132	27.539	24.797	36.564	25.914	22.085
8	37.053	26.881	22.108	36.609	26.011	22.198
9	37.093	27.306	22.967	36.601	25.841	22.681
10	37.172	27.427	23.395	36.567	25.861	21.868
11	37.264	28.341	23.395	36.658	26.270	23.524
12	37.145	27.435	23.705	36.697	26.171	23.082
13	37.167	27.380	23.105	36.700	26.189	21.274
14	37.121	27.040	23.869	36.657	26.032	21.868
15	37.125	27.100	25.231	36.665	25.986	20.672
16	37.095	27.098	23.547	36.658	26.091	22.810
17	37.049	27.379	24.039	36.538	25.742	21.975
18	36.989	27.020	24.217	36.448	25.630	23.082
19	37.044	27.282	24.797	36.341	25.241	22.085
20	37.014	26.748	24.402	36.356	25.434	21.368
21	36.975	26.741	23.105	36.438	25.823	21.868
22	36.919	26.533	22.456	36.387	25.430	20.753
23	37.032	27.278	24.595	36.436	25.390	20.514
24	36.883	26.450	22.967	36.208	25.077	20.361
25	37.034	26.868	22.967	36.163	24.772	20.437
26	36.884	26.306	22.578	36.284	25.169	20.753
27	36.785	25.905	22.967	36.150	24.893	21.463
28	36.924	26.520	22.834	36.320	25.429	21.661
29	36.696	25.763	21.891	36.112	24.727	21.006
30	36.683	25.848	22.221	36.189	25.243	21.368
31	36.716	25.927	21.584	36.084	24.627	20.437
32	36.556	22.397	21.206	36.001	24.507	19.422
33	36.651	25.843	22.578	36.039	24.736	20.672
34	36.618	25.894	23.395	36.003	24.608	20.072
35	36.612	25.612	22.456	35.838	24.206	20.672
36	36.609	25.606	21.998	35.890	24.530	20.672
37	36.664	25.812	22.221	35.874	24.370	20.142
38	36.531	25.100	22.396	35.969	24.505	20.072
39	36.709	26.167	22.337	35.960	24.665	19.866
40	36.576	25.316	22.337	35.925	24.708	20.214
41	36.571	25.157	21.161	35.918	24.574	20.142
42	36.575	25.523	21.117	35.775	24.189	20.753
43	36.608	25.571	22.704	35.837	24.260	20.072
44	36.552	25.505	21.117	35.733	24.100	20.142
45	36.532	25.265	22.578	35.811	24.249	20.002
46	36.463	24.986	21.998	35.596	23.760	20.002
47	36.423	25.034	20.943	35.678	24.123	20.514
48	36.388	24.682	20.095	35.671	23.847	19.483
49	36.470	25.248	21.391	35.732	24.260	19.187
50	36.458	25.271	20.776	35.540	23.793	20.002
51	36.512	25.471	21.786	35.441	23.630	19.800
52	36.323	24.691	21.391	35.453	23.545	19.303
53	36.394	25.005	20.385	35.500	23.747	19.362
54	36.403	24.755	20.460	35.488	23.798	19.187
55	36.392	24.837	20.615	35.284	23.144	18.083
56	36.213	24.566	20.943	35.428	23.885	19.544
57	36.158	24.445	21.487	35.262	23.194	19.187
58	36.293	24.494	19.823	35.225	23.298	19.735
59	36.303	24.649	21.391	35.117	23.159	19.303
60	36.288	24.567	20.460	35.070	23.035	19.245
61	36.154	24.517	20.859	34.973	22.887	19.245
62	36.223	24.619	19.957	34.983	22.936	18.965
63	36.262	24.610	21.117	35.178	23.489	18.805
64	36.336	24.891	20.537	35.106	23.113	18.502
65	36.188	24.408	19.630	35.119	22.949	18.218
66	36.171	24.310	20.460	35.093	23.274	18.911
67	36.138	24.185	20.385	35.140	23.179	18.311
68	36.094	24.460	20.695	35.176	23.213	18.311
69	36.227	24.760	20.943	35.100	23.188	18.264
70	36.104	24.306	20.025	35.102	23.066	17.952
71	36.121	24.388	20.095	35.016	22.899	18.650
72	36.122	24.257	19.630	35.011	23.152	17.582
73	36.104	24.288	20.385	34.946	22.970	18.600
74	36.119	24.331	19.890	34.932	22.875	18.600
75	35.898	23.961	19.098	34.903	22.925	18.218
76	35.774	24.516	20.615	34.541	23.031	18.911
77	35.917	24.091	19.154	34.843	23.226	19.019
78	36.067	24.513	19.506	35.029	23.382	18.405
79	35.968	24.085	19.386	35.009	22.970	19.544
80	36.080	24.251	19.890	35.026	23.086	18.805
81	35.929	23.804	19.098	35.020	22.876	17.825
82	35.946	24.142	19.327	35.074	23.201	17.784
83	36.028	24.303	20.025	34.987	22.846	18.039
84	35.951	23.974	19.823	34.992	22.904	17.909
85	35.911	23.910	19.758	34.775	22.412	18.264
86	35.947	24.063	19.630	34.674	22.318	17.503
87	35.866	23.658	18.961	34.835	22.794	17.351
88	35.843	23.698	18.624	34.851	22.754	18.039
89	35.739	23.611	18.574	34.732	22.657	17.702
90	35.884	23.872	18.881	34.657	22.501	17.784
91	35.915	23.948	19.568	34.622	22.303	17.132
92	35.757	23.615	19.154	34.728	22.733	18.551
93	35.815	23.885	19.098	34.643	22.397	17.132
94	35.719	23.646	18.525	34.489	22.127	16.823
95	35.619	23.339	18.776	34.476	22.266	17.465
96	35.690	23.596	18.934	34.419	22.067	16.957
97	35.654	23.440	18.525	34.483	22.277	17.204
98	35.642	23.312	17.890	34.397	22.274	16.923
99	35.610	23.298	18.334	34.408	22.180	16.923
100	35.556	23.517	18.624	34.432	22.279	17.240
101	35.700	23.642	18.674	34.319	22.013	16.628
102	35.548	23.426	17.849	34.246	22.022	17.277
103	35.450	23.245	18.242	34.075	21.766	17.026
104	35.597	23.502	18.019	34.110	21.901	16.534
105	35.432	23.135	18.151	34.169	21.890	16.597
106	35.343	22.976	18.288	33.883	21.569	16.534
107	35.396	23.266	18.476	33.862	21.606	15.847
108	35.322	22.758	18.107	33.904	21.655	15.900
