#Deviation	4.3448	4.6641
#Avg_STDev	7.116
#Diversity	4.552
#Entropy	0.132
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.468	21.077	19.124	33.725	21.277	19.136
2	34.105	25.558	22.604	33.902	24.658	20.869
3	35.588	25.995	22.024	35.082	25.471	21.694
4	35.726	25.977	22.247	35.460	25.746	20.953
5	35.894	26.661	23.274	35.548	25.878	20.547
6	36.984	26.933	23.274	36.434	25.689	21.901
7	37.069	27.232	24.823	36.465	25.524	21.901
8	37.033	26.687	24.065	36.567	25.884	21.797
9	37.051	26.741	23.421	36.569	25.873	22.714
10	37.165	27.738	23.274	36.622	25.886	21.127
11	37.098	27.135	23.573	36.746	26.453	21.797
12	37.049	26.869	23.731	36.719	26.157	21.497
13	37.102	27.217	23.731	36.560	25.689	21.797
14	37.141	27.446	25.257	36.641	25.972	22.009
15	37.100	27.330	24.065	36.623	25.889	21.308
16	37.130	27.346	24.823	36.421	25.156	21.901
17	36.995	26.928	22.482	36.439	25.433	21.127
18	37.004	26.903	24.065	36.368	25.205	20.786
19	36.928	26.782	23.421	36.266	25.125	21.497
20	37.021	27.053	22.860	36.363	25.300	22.118
21	36.861	26.430	22.134	36.390	25.520	21.694
22	36.863	26.275	22.134	36.400	25.451	21.901
23	36.904	26.628	24.065	36.383	25.212	21.901
24	36.898	26.462	23.573	36.244	25.336	20.953
25	36.806	26.256	23.274	36.175	24.749	20.625
26	36.845	26.490	22.860	36.206	25.021	20.470
27	36.781	26.158	22.860	36.268	25.240	21.797
28	36.760	25.622	22.134	36.215	25.240	20.470
29	36.704	25.781	22.482	36.099	24.637	19.900
30	36.746	25.827	22.993	36.182	25.061	21.797
31	36.678	25.751	20.721	36.200	25.122	21.694
32	36.349	21.806	20.721	36.007	24.505	20.321
33	36.548	25.243	21.417	36.072	24.687	19.967
34	36.590	25.358	23.131	35.860	24.220	19.704
35	36.650	25.624	21.232	35.920	24.205	20.786
36	36.569	25.269	21.710	36.022	24.832	19.900
37	36.703	25.695	22.993	35.993	24.856	20.869
38	36.504	25.126	20.802	35.936	24.300	19.834
39	36.608	25.394	22.860	35.956	24.342	19.900
40	36.548	25.139	22.363	35.887	24.466	19.578
41	36.590	25.590	22.363	35.784	24.092	18.944
42	36.452	25.056	21.324	35.775	24.002	20.036
43	36.411	24.905	21.417	35.839	24.118	19.967
44	36.424	24.926	21.610	35.659	23.883	20.105
45	36.404	24.935	22.134	35.685	23.990	19.641
46	36.463	24.934	20.336	35.648	23.864	20.105
47	36.376	24.911	20.885	35.577	23.867	20.036
48	36.412	25.028	20.969	35.544	23.574	19.164
49	36.421	25.071	20.969	35.655	23.806	19.396
50	36.446	24.918	20.885	35.715	24.122	20.176
51	36.429	25.140	21.610	35.451	23.387	18.735
52	36.336	24.782	21.710	35.485	23.774	19.641
53	36.302	24.511	20.486	35.522	23.717	19.337
54	36.360	24.698	20.336	35.454	23.500	19.704
55	36.338	24.746	20.486	35.291	23.405	19.456
56	36.251	24.620	20.192	35.241	23.189	19.053
57	36.350	24.971	20.802	35.207	23.205	18.891
58	36.183	24.444	21.055	35.294	23.595	19.108
59	36.365	25.031	21.417	35.132	23.116	18.161
60	36.238	24.577	20.192	35.088	23.111	18.487
61	36.088	24.154	19.471	34.982	23.013	18.487
62	36.183	24.450	19.983	35.069	23.089	18.891
63	36.110	24.155	20.641	35.274	23.468	18.439
64	36.176	24.432	20.336	35.152	23.250	18.634
65	36.151	24.231	19.916	35.140	23.110	18.684
66	36.124	24.278	20.263	35.178	23.281	18.344
67	36.127	24.347	19.532	35.039	23.065	18.439
68	36.010	24.072	20.411	35.090	23.177	18.944
69	36.109	24.261	19.849	34.941	22.644	17.943
70	36.097	24.253	20.641	34.904	22.873	17.695
71	36.053	24.160	20.051	34.899	22.872	17.859
72	36.079	24.279	20.802	34.871	22.936	17.537
73	35.987	24.050	19.656	34.893	22.725	18.439
74	35.961	23.849	19.124	34.856	22.736	17.274
75	35.910	23.734	19.471	34.944	22.990	18.439
76	35.692	24.022	19.916	34.397	22.775	18.786
77	35.927	23.939	19.471	34.638	22.570	18.439
78	36.052	24.311	19.916	34.885	22.881	18.029
79	35.900	23.801	20.051	35.011	23.022	18.117
80	35.863	23.943	19.656	35.023	22.883	17.817
81	35.818	23.724	18.502	34.947	22.829	17.859
82	35.898	24.009	19.471	34.773	22.533	18.029
83	36.067	24.366	19.916	34.961	22.911	17.615
84	35.942	24.009	18.960	34.961	22.914	18.252
85	35.750	23.485	19.720	34.901	22.889	17.655
86	35.742	23.407	18.960	34.856	22.764	17.655
87	35.839	23.907	19.014	34.799	22.456	18.073
88	35.932	24.061	19.720	34.741	22.417	17.986
89	35.756	23.516	19.471	34.643	22.323	17.615
90	35.749	23.673	18.551	34.644	22.505	17.025
91	35.727	23.338	18.360	34.659	22.407	17.615
92	35.667	23.463	18.802	34.582	22.150	17.460
93	35.766	23.704	19.124	34.664	22.514	17.025
94	35.712	23.445	18.854	34.537	22.344	17.166
95	35.641	23.569	18.960	34.520	22.264	16.923
96	35.630	23.603	18.502	34.479	22.177	17.310
97	35.598	23.378	18.045	34.434	22.283	17.422
98	35.557	23.281	18.650	34.381	22.083	17.095
99	35.388	22.946	17.874	34.364	22.257	16.386
100	35.442	23.140	18.088	34.363	22.196	16.726
