#Mean	37.787
#Median	37
#Mode	38
#STDev	5.944
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	2
21	1
22	2
23	10
24	12
25	26
26	39
27	76
28	122
29	140
30	189
31	276
32	314
33	342
34	404
35	430
36	437
37	482
38	517
39	427
40	401
41	329
42	290
43	215
44	186
45	176
46	141
47	105
48	83
49	79
50	52
51	58
52	36
53	48
54	33
55	24
56	11
57	4
58	1
59	1
60	1
61	0
62	0
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
