#Mean	37.753
#Median	37
#Mode	38
#STDev	5.911
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0
22	6
23	8
24	12
25	11
26	53
27	80
28	125
29	139
30	203
31	279
32	316
33	345
34	386
35	373
36	489
37	494
38	510
39	419
40	346
41	372
42	259
43	257
44	218
45	138
46	124
47	117
48	102
49	68
50	56
51	50
52	37
53	32
54	34
55	21
56	13
57	5
58	4
59	0
60	0
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
