#Mean	523.266
#Median	512
#Mode	513
#STDev	135.228
#PercentOfPairs	100.000
#InsertSize	Count
52	1
67	1
97	1
109	1
117	1
121	1
130	1
131	1
135	1
138	1
139	1
141	1
144	1
146	1
148	1
150	2
156	1
159	3
160	2
162	1
166	1
167	2
170	1
172	1
173	1
178	1
179	2
180	1
182	1
184	1
185	2
186	1
187	1
190	1
192	1
197	1
201	1
202	2
204	1
206	1
207	4
209	1
211	1
212	1
213	1
215	3
216	1
217	4
218	1
219	3
223	2
225	3
226	1
228	2
231	2
232	1
234	3
235	2
236	1
238	1
240	1
244	2
246	5
247	1
250	1
251	1
252	2
253	4
254	2
256	2
257	5
259	2
260	1
261	1
262	1
263	1
264	3
265	1
267	1
268	1
271	1
272	2
274	2
275	2
276	2
277	2
278	2
280	2
281	2
282	4
283	1
284	1
286	2
287	1
288	1
289	7
290	2
291	1
292	2
293	3
294	3
296	3
297	1
298	1
299	2
300	3
302	2
303	3
304	5
306	3
307	2
309	1
310	6
311	5
313	1
314	2
315	2
316	2
317	5
318	5
319	2
320	4
321	3
322	6
323	7
324	4
325	11
326	3
327	4
328	3
329	9
330	4
331	2
332	5
333	3
334	4
335	4
336	2
337	4
338	2
339	8
340	4
341	7
342	3
343	10
344	9
345	6
346	7
347	5
348	6
349	6
350	8
351	8
352	9
353	7
354	11
355	3
356	8
357	8
358	12
359	11
360	12
361	3
362	4
363	4
364	17
365	3
366	5
367	10
368	8
369	9
370	21
371	6
372	11
373	12
374	14
375	16
376	16
377	6
378	4
379	9
380	6
381	12
382	12
383	9
384	17
385	9
386	13
387	13
388	9
389	11
390	10
391	11
392	9
393	15
394	10
395	16
396	7
397	17
398	13
399	15
400	16
401	12
402	15
403	13
404	14
405	6
406	13
407	19
408	27
409	10
410	11
411	9
412	11
413	16
414	18
415	15
416	13
417	18
418	13
419	10
420	10
421	28
422	27
423	23
424	13
425	22
426	20
427	18
428	18
429	13
430	18
431	21
432	21
433	19
434	24
435	18
436	14
437	15
438	17
439	11
440	15
441	21
442	18
443	14
444	15
445	12
446	19
447	19
448	18
449	23
450	24
451	18
452	23
453	22
454	23
455	32
456	22
457	19
458	21
459	20
460	16
461	23
462	29
463	22
464	24
465	22
466	20
467	20
468	25
469	18
470	25
471	31
472	23
473	18
474	16
475	22
476	27
477	22
478	19
479	18
480	21
481	16
482	24
483	27
484	19
485	24
486	28
487	22
488	18
489	26
490	21
491	12
492	17
493	23
494	26
495	27
496	23
497	28
498	18
499	33
500	22
501	20
502	23
503	30
504	26
505	14
506	17
507	23
508	29
509	20
510	20
511	29
512	14
513	34
514	23
515	21
516	27
517	16
518	20
519	22
520	18
521	24
522	23
523	24
524	18
525	15
526	27
527	21
528	20
529	24
530	19
531	22
532	20
533	15
534	15
535	18
536	23
537	32
538	11
539	19
540	24
541	17
542	17
543	22
544	29
545	12
546	19
547	27
548	17
549	21
550	22
551	16
552	19
553	20
554	28
555	15
556	19
557	22
558	18
559	17
560	13
561	7
562	17
563	16
564	17
565	23
566	17
567	17
568	21
569	6
570	16
571	15
572	27
573	11
574	17
575	14
576	17
577	16
578	16
579	20
580	12
581	15
582	14
583	21
584	7
585	13
586	23
587	16
588	19
589	20
590	11
591	28
592	19
593	18
594	15
595	22
596	18
597	13
598	13
599	22
600	14
601	20
602	16
603	10
604	18
605	17
606	16
607	14
608	14
609	15
610	10
611	7
612	11
613	12
614	8
615	17
616	15
617	14
618	18
619	25
620	10
621	8
622	16
623	16
624	13
625	9
626	4
627	8
628	12
629	16
630	4
631	13
632	8
633	14
634	4
635	12
636	6
637	15
638	15
639	8
640	13
641	14
642	8
643	11
644	7
645	8
646	11
647	5
648	6
649	8
650	8
651	7
652	5
653	8
654	12
655	14
656	7
657	9
658	19
659	6
660	12
661	9
662	10
663	9
664	10
665	5
666	4
667	15
668	15
669	7
670	9
671	6
672	9
673	12
674	11
675	7
676	5
677	6
678	7
679	6
680	8
681	4
682	7
683	5
684	5
685	6
686	7
687	5
688	7
689	15
690	4
691	1
692	7
693	4
694	4
695	5
696	5
697	3
699	11
700	6
701	2
702	6
703	7
704	4
705	7
706	8
707	6
708	5
709	5
710	4
711	6
712	2
713	9
714	4
715	3
716	6
717	3
718	4
719	6
720	4
721	3
722	7
723	2
724	4
725	12
726	5
727	7
728	10
729	2
730	2
731	6
732	1
733	6
734	2
735	5
736	5
737	1
738	4
739	2
740	5
742	5
743	3
744	3
745	4
746	3
747	2
748	5
749	5
750	2
751	1
752	5
753	2
754	2
755	2
756	1
757	3
758	4
759	6
760	2
761	2
763	3
765	7
766	2
767	1
768	3
769	2
770	3
771	1
772	1
773	5
