#Mean	37.990
#Median	38
#Mode	37
#STDev	5.948
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	3
22	2
23	8
24	6
25	11
26	37
27	51
28	113
29	153
30	189
31	308
32	288
33	303
34	346
35	425
36	445
37	485
38	479
39	406
40	401
41	344
42	281
43	239
44	205
45	178
46	135
47	108
48	73
49	80
50	61
51	49
52	32
53	45
54	37
55	25
56	15
57	14
58	4
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
