#Mean	527.014
#Median	517
#Mode	513
#STDev	134.436
#PercentOfPairs	100.000
#InsertSize	Count
77	1
87	1
89	1
124	1
132	1
133	1
137	2
141	1
145	1
146	1
147	1
148	1
149	1
150	2
151	1
157	2
161	1
162	1
163	1
167	3
168	3
170	1
172	1
176	3
179	1
181	2
183	1
189	1
196	1
199	1
200	1
208	1
212	1
213	3
215	1
219	1
222	4
224	1
225	2
226	2
227	1
229	4
233	1
237	2
239	2
241	3
242	1
243	1
244	1
247	1
248	4
249	4
250	3
251	1
252	2
253	2
255	1
257	4
258	2
259	2
261	1
262	1
263	1
265	2
266	2
267	1
268	3
272	1
273	3
274	6
275	2
276	2
277	1
278	3
279	2
280	1
281	1
282	2
283	2
284	3
285	2
286	3
287	4
288	2
289	3
290	3
291	2
292	3
293	1
294	4
295	3
296	3
297	7
298	5
299	3
300	2
301	1
302	2
303	2
304	4
305	4
306	3
307	3
308	2
309	2
310	2
311	8
312	6
313	3
314	2
315	4
316	2
317	5
318	9
319	4
320	6
321	8
322	4
323	4
324	4
325	2
326	3
327	7
328	2
329	7
330	8
331	6
332	8
333	4
334	1
335	2
336	3
337	4
338	5
339	5
340	9
341	4
342	1
343	6
344	5
345	8
346	4
347	10
348	8
349	7
350	4
351	11
352	1
353	4
354	5
355	14
356	6
357	3
358	6
359	13
360	12
361	8
362	12
363	11
364	8
365	5
366	5
367	7
368	14
369	10
370	6
371	10
372	5
373	5
374	11
375	9
376	10
377	7
378	10
379	15
380	7
381	8
382	6
383	5
384	7
385	13
386	9
387	9
388	9
389	19
390	11
391	13
392	9
393	13
394	12
395	10
396	14
397	14
398	18
399	11
400	14
401	10
402	13
403	13
404	9
405	16
406	14
407	14
408	6
409	8
410	18
411	16
412	14
413	22
414	13
415	13
416	10
417	14
418	17
419	17
420	9
421	14
422	19
423	14
424	19
425	19
426	17
427	16
428	14
429	18
430	18
431	19
432	15
433	16
434	20
435	17
436	8
437	15
438	14
439	17
440	16
441	20
442	31
443	24
444	22
445	13
446	19
447	19
448	12
449	10
450	23
451	19
452	13
453	20
454	17
455	22
456	31
457	23
458	19
459	27
460	14
461	33
462	23
463	20
464	24
465	18
466	19
467	23
468	19
469	26
470	31
471	29
472	25
473	16
474	24
475	20
476	23
477	20
478	24
479	28
480	22
481	18
482	29
483	23
484	8
485	23
486	26
487	23
488	27
489	23
490	23
491	24
492	17
493	13
494	23
495	24
496	25
497	27
498	22
499	22
500	27
501	23
502	16
503	21
504	22
505	19
506	14
507	25
508	15
509	21
510	31
511	24
512	16
513	34
514	26
515	16
516	29
517	19
518	28
519	28
520	22
521	30
522	27
523	23
524	29
525	25
526	26
527	18
528	18
529	18
530	19
531	22
532	28
533	28
534	27
535	12
536	15
537	20
538	22
539	19
540	20
541	26
542	19
543	22
544	9
545	24
546	24
547	30
548	20
549	21
550	17
551	21
552	17
553	15
554	20
555	23
556	10
557	15
558	25
559	15
560	19
561	23
562	18
563	14
564	11
565	17
566	29
567	14
568	31
569	17
570	12
571	7
572	16
573	22
574	29
575	14
576	19
577	14
578	20
579	15
580	19
581	12
582	25
583	16
584	11
585	11
586	12
587	28
588	16
589	20
590	13
591	14
592	22
593	13
594	10
595	26
596	16
597	25
598	13
599	14
600	19
601	12
602	17
603	12
604	10
605	9
606	11
607	11
608	19
609	9
610	12
611	7
612	13
613	12
614	14
615	13
616	16
617	12
618	15
619	10
620	12
621	17
622	12
623	5
624	18
625	16
626	13
627	9
628	12
629	18
630	9
631	7
632	5
633	10
634	13
635	14
636	14
637	8
638	15
639	9
640	10
641	10
642	16
643	8
644	11
645	12
646	7
647	10
648	9
649	13
650	8
651	12
652	15
653	7
654	9
655	3
656	15
657	11
658	6
659	10
660	12
661	8
662	13
663	14
664	6
665	2
666	10
667	14
668	11
669	11
670	6
671	16
672	6
673	4
674	4
675	12
676	11
677	15
678	3
679	9
680	10
681	9
682	4
683	8
684	8
685	14
686	4
687	12
688	6
689	9
690	8
691	9
692	6
693	8
694	8
695	5
696	5
697	7
698	17
699	8
700	4
701	7
702	5
703	3
704	6
705	6
706	4
707	8
708	2
709	4
710	2
711	3
712	3
713	4
714	4
715	6
716	5
717	8
718	3
719	6
720	3
721	9
722	2
723	3
724	2
725	4
727	6
728	6
729	5
730	3
731	2
732	7
733	3
734	2
735	3
736	3
737	3
738	4
739	3
740	2
741	3
742	7
743	1
744	3
745	6
746	3
747	5
748	7
749	6
750	4
752	7
753	1
754	6
755	6
756	2
757	3
758	3
759	1
760	1
761	4
762	7
763	6
764	4
765	5
766	3
768	3
769	5
770	2
771	2
772	1
773	5
774	1
775	1
776	5
777	2
778	2
779	3
780	1
781	1
782	5
783	3
784	3
785	4
786	5
787	3
788	3
789	1
790	7
791	1
792	1
793	3
794	2
795	3
796	3
797	3
798	1
799	3
801	3
802	2
803	3
804	1
805	3
806	2
807	3
808	1
809	2
810	1
812	1
813	4
814	2
815	2
816	1
817	2
819	4
820	3
821	3
822	1
823	1
824	2
825	1
826	2
829	1
831	2
832	1
834	3
835	2
838	1
839	1
841	2
843	2
846	2
847	4
848	2
849	1
851	2
852	1
854	1
856	3
858	1
859	1
861	3
863	3
865	2
867	1
869	1
870	1
873	1
874	1
875	1
877	1
879	2
880	1
881	1
882	2
884	1
886	1
888	1
889	3
891	1
896	1
897	1
899	2
902	1
904	1
905	1
918	1
919	2
924	1
927	2
932	2
935	1
937	2
940	1
941	1
945	3
950	1
952	1
954	1
966	1
970	1
983	1
994	1
996	1
1010	1
1013	1
1015	2
1044	1
1074	1
1091	1
1109	1
1121	1
1140	1
1173	1
1353	1
1402	1
1502	1
1680	1
1682	2
1769	1
1840	1
1874	1
1959	1
