#Mean	37.845
#Median	37
#Mode	34
#STDev	5.947
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	4
22	2
23	6
24	23
25	22
26	44
27	62
28	111
29	138
30	206
31	246
32	277
33	338
34	495
35	438
36	464
37	493
38	491
39	451
40	398
41	347
42	282
43	208
44	178
45	191
46	135
47	109
48	79
49	75
50	66
51	50
52	46
53	41
54	32
55	31
56	12
57	8
58	1
59	6
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
