#Mean	37.867
#Median	37
#Mode	38
#STDev	5.919
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	1
21	1
22	5
23	7
24	13
25	20
26	37
27	62
28	102
29	151
30	191
31	238
32	318
33	356
34	421
35	439
36	466
37	448
38	499
39	448
40	410
41	338
42	265
43	231
44	172
45	183
46	126
47	117
48	83
49	70
50	58
51	40
52	55
53	48
54	40
55	12
56	13
57	13
58	2
59	0
60	2
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
