#Mean	37.746
#Median	37
#Mode	37
#STDev	5.902
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	1
21	0
22	3
23	3
24	13
25	21
26	51
27	63
28	99
29	146
30	221
31	271
32	279
33	340
34	408
35	408
36	448
37	479
38	471
39	423
40	391
41	260
42	283
43	207
44	216
45	160
46	134
47	123
48	63
49	81
50	49
51	54
52	45
53	36
54	27
55	19
56	10
57	4
58	3
59	2
60	1
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
