#Mean	37.886
#Median	37
#Mode	37
#STDev	6.013
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	5
22	10
23	5
24	14
25	14
26	36
27	67
28	121
29	173
30	221
31	241
32	270
33	306
34	378
35	440
36	502
37	515
38	450
39	449
40	361
41	335
42	294
43	223
44	166
45	163
46	143
47	112
48	97
49	84
50	53
51	61
52	59
53	43
54	27
55	22
56	12
57	8
58	2
59	3
60	1
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
