#Mean	37.791
#Median	37
#Mode	37
#STDev	5.907
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	2
22	2
23	12
24	7
25	26
26	42
27	59
28	110
29	160
30	191
31	257
32	286
33	313
34	418
35	452
36	480
37	488
38	469
39	409
40	380
41	323
42	269
43	240
44	222
45	138
46	123
47	94
48	90
49	89
50	44
51	47
52	41
53	48
54	29
55	12
56	21
57	7
58	2
59	1
60	2
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
