#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99026	0.00557	0.00000	0.00000	0.00418	0.00000	0.98400	0.00979	0.00000	0.00000	0.00621	0.00000
2	0.99474	0.00510	0.00000	0.00000	0.00015	0.00000	0.99363	0.00637	0.00000	0.00000	0.00000	0.00000
3	0.99536	0.00464	0.00000	0.00000	0.00000	0.00000	0.99581	0.00419	0.00000	0.00000	0.00000	0.00000
4	0.99521	0.00479	0.00000	0.00000	0.00000	0.00000	0.99114	0.00839	0.00000	0.00016	0.00031	0.00000
5	0.99474	0.00526	0.00015	0.00000	0.00000	0.00000	0.99394	0.00590	0.00000	0.00016	0.00000	0.00000
6	0.99629	0.00371	0.00000	0.00000	0.00000	0.00000	0.99472	0.00528	0.00000	0.00000	0.00000	0.00000
7	0.99629	0.00371	0.00015	0.00000	0.00000	0.00000	0.99503	0.00482	0.00016	0.00016	0.00000	0.00000
8	0.99629	0.00371	0.00000	0.00000	0.00000	0.00000	0.99441	0.00544	0.00000	0.00016	0.00000	0.00000
9	0.99660	0.00340	0.00015	0.00000	0.00000	0.00000	0.99254	0.00730	0.00000	0.00016	0.00000	0.00000
10	0.99691	0.00309	0.00000	0.00000	0.00000	0.00000	0.99161	0.00823	0.00000	0.00016	0.00000	0.00000
11	0.99706	0.00278	0.00015	0.00015	0.00000	0.00000	0.99285	0.00668	0.00000	0.00047	0.00000	0.00000
12	0.99598	0.00402	0.00015	0.00000	0.00000	0.00000	0.99332	0.00637	0.00000	0.00031	0.00000	0.00000
13	0.99505	0.00495	0.00000	0.00000	0.00000	0.00000	0.99348	0.00606	0.00000	0.00047	0.00000	0.00000
14	0.99552	0.00448	0.00000	0.00000	0.00000	0.00000	0.99270	0.00684	0.00000	0.00047	0.00000	0.00000
15	0.99644	0.00356	0.00000	0.00000	0.00000	0.00000	0.99472	0.00466	0.00016	0.00062	0.00000	0.00000
16	0.99722	0.00278	0.00031	0.00000	0.00000	0.00000	0.99301	0.00668	0.00000	0.00031	0.00000	0.00000
17	0.99768	0.00217	0.00000	0.00015	0.00000	0.00000	0.99285	0.00684	0.00016	0.00031	0.00000	0.00000
18	0.99582	0.00402	0.00000	0.00015	0.00000	0.00000	0.99239	0.00730	0.00016	0.00031	0.00000	0.00000
19	0.99582	0.00387	0.00000	0.00031	0.00000	0.00000	0.99332	0.00668	0.00016	0.00000	0.00000	0.00000
20	0.99521	0.00433	0.00000	0.00046	0.00000	0.00000	0.99410	0.00544	0.00000	0.00047	0.00000	0.00000
21	0.99644	0.00325	0.00015	0.00031	0.00000	0.00000	0.99285	0.00684	0.00016	0.00031	0.00000	0.00000
22	0.99567	0.00418	0.00015	0.00015	0.00000	0.00000	0.99379	0.00590	0.00000	0.00031	0.00000	0.00000
23	0.99706	0.00263	0.00000	0.00031	0.00000	0.00000	0.99146	0.00808	0.00000	0.00047	0.00000	0.00000
24	0.99536	0.00433	0.00015	0.00031	0.00000	0.00000	0.99301	0.00637	0.00016	0.00047	0.00016	0.00000
25	0.99613	0.00371	0.00000	0.00015	0.00000	0.00000	0.99099	0.00854	0.00016	0.00047	0.00000	0.00000
26	0.99412	0.00588	0.00015	0.00000	0.00000	0.00000	0.99177	0.00808	0.00000	0.00016	0.00000	0.00000
27	0.99443	0.00557	0.00015	0.00000	0.00000	0.00000	0.99083	0.00901	0.00016	0.00016	0.00000	0.00000
28	0.99536	0.00448	0.00000	0.00015	0.00000	0.00000	0.99285	0.00699	0.00031	0.00016	0.00000	0.00000
29	0.99335	0.00650	0.00015	0.00015	0.00000	0.00000	0.99332	0.00637	0.00016	0.00031	0.00000	0.00000
30	0.99552	0.00402	0.00031	0.00046	0.00000	0.00000	0.99130	0.00839	0.00000	0.00031	0.00000	0.00000
31	0.99350	0.00619	0.00015	0.00031	0.00000	0.00000	0.99114	0.00839	0.00000	0.00047	0.00000	0.00000
32	0.98979	0.00464	0.00000	0.00046	0.00510	0.00000	0.99037	0.00917	0.00031	0.00047	0.00000	0.00000
33	0.99443	0.00495	0.00000	0.00062	0.00000	0.00000	0.99068	0.00901	0.00000	0.00031	0.00000	0.00000
