#Mean	37.722
#Median	37
#Mode	37
#STDev	5.922
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	3
21	3
22	4
23	7
24	13
25	11
26	32
27	69
28	111
29	172
30	185
31	263
32	288
33	369
34	386
35	424
36	497
37	497
38	478
39	424
40	349
41	307
42	249
43	199
44	185
45	183
46	129
47	103
48	70
49	70
50	62
51	47
52	50
53	34
54	32
55	25
56	19
57	5
58	2
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
