#Mean	37.676
#Median	37
#Mode	38
#STDev	5.984
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	0
20	2
21	0
22	5
23	6
24	22
25	17
26	43
27	75
28	118
29	144
30	238
31	252
32	277
33	319
34	412
35	441
36	449
37	468
38	494
39	452
40	372
41	309
42	243
43	193
44	189
45	124
46	145
47	114
48	82
49	75
50	58
51	51
52	48
53	30
54	25
55	23
56	16
57	8
58	4
59	1
60	2
61	0
62	0
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
