#Mean	37.701
#Median	37
#Mode	37
#STDev	5.944
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	3
21	0
22	0
23	8
24	5
25	23
26	48
27	75
28	98
29	155
30	205
31	277
32	322
33	344
34	405
35	422
36	473
37	499
38	466
39	405
40	397
41	293
42	262
43	226
44	169
45	182
46	119
47	103
48	81
49	70
50	40
51	53
52	49
53	52
54	23
55	21
56	12
57	15
58	3
59	2
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
