#Mean	37.706
#Median	37
#Mode	37
#STDev	5.863
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	3
22	4
23	8
24	13
25	22
26	38
27	61
28	97
29	149
30	219
31	248
32	301
33	358
34	367
35	447
36	492
37	503
38	460
39	479
40	397
41	331
42	232
43	222
44	189
45	130
46	119
47	96
48	87
49	52
50	62
51	55
52	45
53	40
54	36
55	11
56	19
57	8
58	3
59	1
60	0
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
